Run ID,Total Steps,Episode Reward
1,21925,20.0
1,21978,53.0
1,21990,12.0
1,22006,16.0
1,22024,18.0
1,22080,56.0
1,22094,14.0
1,22186,92.0
1,22230,44.0
1,22269,39.0
1,22311,42.0
1,22344,33.0
1,22369,25.0
1,22411,42.0
1,22427,16.0
1,22445,18.0
1,22492,47.0
1,22508,16.0
1,22529,21.0
1,22552,23.0
1,22572,20.0
1,22591,19.0
1,22666,75.0
1,22694,28.0
1,22713,19.0
1,22746,33.0
1,22825,79.0
1,22858,33.0
1,22917,59.0
1,22943,26.0
1,22970,27.0
1,23021,51.0
1,23048,27.0
1,23062,14.0
1,23080,18.0
1,23101,21.0
1,23159,58.0
1,23171,12.0
1,23377,206.0
1,23394,17.0
1,23406,12.0
1,23425,19.0
1,23599,174.0
1,23613,14.0
1,23626,13.0
1,23685,59.0
1,23709,24.0
1,23726,17.0
1,23762,36.0
1,23813,51.0
1,23846,33.0
1,23944,98.0
1,24015,71.0
1,24063,48.0
1,24115,52.0
1,24131,16.0
1,24189,58.0
1,24316,127.0
1,24369,53.0
1,24383,14.0
1,24412,29.0
1,24463,51.0
1,24494,31.0
1,24527,33.0
1,24574,47.0
1,24586,12.0
1,24653,67.0
1,24687,34.0
1,24755,68.0
1,24810,55.0
1,24821,11.0
1,24886,65.0
1,24941,55.0
1,25014,73.0
1,25059,45.0
1,25114,55.0
1,25138,24.0
1,25171,33.0
1,25196,25.0
1,25294,98.0
1,25394,100.0
1,25406,12.0
1,25503,97.0
1,25541,38.0
1,25603,62.0
1,25620,17.0
1,25640,20.0
1,25726,86.0
1,25754,28.0
1,25785,31.0
1,25799,14.0
1,25813,14.0
1,25846,33.0
1,25874,28.0
1,25917,43.0
1,26008,91.0
1,26024,16.0
1,26095,71.0
1,26175,80.0
1,26261,86.0
1,26285,24.0
1,26409,124.0
1,26476,67.0
1,26597,121.0
1,26650,53.0
1,26699,49.0
1,26715,16.0
1,26803,88.0
1,26967,164.0
1,26983,16.0
1,27013,30.0
1,27046,33.0
1,27097,51.0
1,27132,35.0
1,27236,104.0
1,27280,44.0
1,27399,119.0
1,27459,60.0
1,27492,33.0
1,27512,20.0
1,27725,213.0
1,27740,15.0
1,27780,40.0
1,27799,19.0
1,27852,53.0
1,27914,62.0
1,28024,110.0
1,28074,50.0
1,28116,42.0
1,28145,29.0
1,28200,55.0
1,28248,48.0
1,28287,39.0
1,28321,34.0
1,28355,34.0
1,28435,80.0
1,28452,17.0
1,28482,30.0
1,28503,21.0
1,28564,61.0
1,28619,55.0
1,28728,109.0
1,28742,14.0
1,28776,34.0
1,28923,147.0
1,29002,79.0
1,29021,19.0
1,29047,26.0
1,29087,40.0
1,29108,21.0
1,29168,60.0
1,29293,125.0
1,29366,73.0
1,29435,69.0
1,29549,114.0
1,29615,66.0
1,29642,27.0
1,29691,49.0
1,29710,19.0
1,29766,56.0
1,29801,35.0
1,29902,101.0
1,30003,101.0
1,30036,33.0
1,30058,22.0
1,30126,68.0
1,30364,238.0
1,30393,29.0
1,30438,45.0
1,30451,13.0
1,30519,68.0
1,30538,19.0
1,30550,12.0
1,30570,20.0
1,30662,92.0
1,30700,38.0
1,30713,13.0
1,30800,87.0
1,30815,15.0
1,30865,50.0
1,30899,34.0
1,30928,29.0
1,31033,105.0
1,31059,26.0
1,31069,10.0
1,31096,27.0
1,31128,32.0
1,31148,20.0
1,31182,34.0
1,31206,24.0
1,31233,27.0
1,31266,33.0
1,31326,60.0
1,31431,105.0
1,31446,15.0
1,31509,63.0
1,31555,46.0
1,31575,20.0
1,31606,31.0
1,31637,31.0
1,31695,58.0
1,31914,219.0
1,31931,17.0
1,31977,46.0
1,31998,21.0
1,32052,54.0
1,32088,36.0
1,32143,55.0
1,32189,46.0
1,32283,94.0
1,32315,32.0
1,32405,90.0
1,32471,66.0
1,32484,13.0
1,32605,121.0
1,32679,74.0
1,32731,52.0
1,32783,52.0
1,32826,43.0
1,32933,107.0
1,32955,22.0
1,33134,179.0
1,33193,59.0
1,33244,51.0
1,33262,18.0
1,33274,12.0
1,33302,28.0
1,33313,11.0
1,33423,110.0
1,33453,30.0
1,33517,64.0
1,33638,121.0
1,33652,14.0
1,33680,28.0
1,33711,31.0
1,33832,121.0
1,33879,47.0
1,33913,34.0
1,33998,85.0
1,34048,50.0
1,34091,43.0
1,34103,12.0
1,34137,34.0
1,34235,98.0
1,34291,56.0
1,34408,117.0
1,34533,125.0
1,34548,15.0
1,34566,18.0
1,34583,17.0
1,34595,12.0
1,34621,26.0
1,34659,38.0
1,34692,33.0
1,34732,40.0
1,34748,16.0
1,34766,18.0
1,34862,96.0
1,34880,18.0
1,35000,120.0
1,35018,18.0
1,35074,56.0
1,35086,12.0
1,35106,20.0
1,35126,20.0
1,35222,96.0
1,35320,98.0
1,35382,62.0
1,35393,11.0
1,35492,99.0
1,35518,26.0
1,35615,97.0
1,35640,25.0
1,35690,50.0
1,35705,15.0
1,35721,16.0
1,35753,32.0
1,35842,89.0
1,35954,112.0
1,35971,17.0
1,36071,100.0
1,36108,37.0
1,36123,15.0
1,36136,13.0
1,36242,106.0
1,36306,64.0
1,36329,23.0
1,36444,115.0
1,36498,54.0
1,36535,37.0
1,36648,113.0
1,36700,52.0
1,36811,111.0
1,36832,21.0
1,36877,45.0
1,36899,22.0
1,36938,39.0
1,37055,117.0
1,37088,33.0
1,37215,127.0
1,37365,150.0
1,37512,147.0
1,37618,106.0
1,37629,11.0
1,37765,136.0
1,37835,70.0
1,37886,51.0
1,38055,169.0
1,38103,48.0
1,38280,177.0
1,38321,41.0
1,38464,143.0
1,38597,133.0
1,38707,110.0
1,38813,106.0
1,38837,24.0
1,38895,58.0
1,39002,107.0
1,39138,136.0
1,39157,19.0
1,39195,38.0
1,39233,38.0
1,39363,130.0
1,39497,134.0
1,39640,143.0
1,39707,67.0
1,39749,42.0
1,39771,22.0
1,39847,76.0
1,39910,63.0
1,39923,13.0
1,39953,30.0
1,40103,150.0
1,40227,124.0
1,40258,31.0
1,40386,128.0
1,40409,23.0
1,40421,12.0
1,40497,76.0
1,40560,63.0
1,40574,14.0
1,40584,10.0
1,40593,9.0
1,40605,12.0
1,40658,53.0
1,40798,140.0
1,41030,232.0
1,41063,33.0
1,41086,23.0
1,41108,22.0
1,41117,9.0
1,41132,15.0
1,41178,46.0
1,41301,123.0
1,41408,107.0
1,41512,104.0
1,41638,126.0
1,41660,22.0
1,41676,16.0
1,41747,71.0
1,41844,97.0
1,41890,46.0
1,41906,16.0
1,41921,15.0
1,41932,11.0
1,42061,129.0
1,42079,18.0
1,42240,161.0
1,42250,10.0
1,42561,311.0
1,42718,157.0
1,42734,16.0
1,42842,108.0
1,43018,176.0
1,43112,94.0
1,43137,25.0
1,43153,16.0
1,43169,16.0
1,43203,34.0
1,43213,10.0
1,43253,40.0
1,43314,61.0
1,43335,21.0
1,43363,28.0
1,43382,19.0
1,43452,70.0
1,43491,39.0
1,43523,32.0
1,43640,117.0
1,43738,98.0
1,43772,34.0
1,43815,43.0
1,43867,52.0
1,43882,15.0
1,43905,23.0
1,43931,26.0
1,44086,155.0
1,44116,30.0
1,44155,39.0
1,44170,15.0
1,44181,11.0
1,44274,93.0
1,44348,74.0
1,44377,29.0
1,44489,112.0
1,44578,89.0
1,44684,106.0
1,44708,24.0
1,44847,139.0
1,44954,107.0
1,45063,109.0
1,45175,112.0
1,45198,23.0
1,45227,29.0
1,45245,18.0
1,45270,25.0
1,45306,36.0
1,45325,19.0
1,45574,249.0
1,45598,24.0
1,45619,21.0
1,45696,77.0
1,45809,113.0
1,45824,15.0
1,45860,36.0
1,45871,11.0
1,45951,80.0
1,45969,18.0
1,45994,25.0
1,46007,13.0
1,46101,94.0
1,46218,117.0
1,46375,157.0
1,46462,87.0
1,46472,10.0
1,46486,14.0
1,46649,163.0
1,46722,73.0
1,46841,119.0
1,46878,37.0
1,46957,79.0
1,47048,91.0
1,47136,88.0
1,47243,107.0
1,47339,96.0
1,47440,101.0
1,47457,17.0
1,47484,27.0
1,47536,52.0
1,47552,16.0
1,47646,94.0
1,47667,21.0
1,47684,17.0
1,47730,46.0
1,47747,17.0
1,47794,47.0
1,47859,65.0
1,47876,17.0
1,47963,87.0
1,47986,23.0
1,48094,108.0
1,48119,25.0
1,48172,53.0
1,48217,45.0
1,48227,10.0
1,48325,98.0
1,48398,73.0
1,48419,21.0
1,48516,97.0
1,48542,26.0
1,48589,47.0
1,48671,82.0
1,48702,31.0
1,48771,69.0
1,48870,99.0
1,48961,91.0
1,48978,17.0
1,49084,106.0
1,49213,129.0
1,49244,31.0
1,49333,89.0
1,49350,17.0
1,49368,18.0
1,49394,26.0
1,49516,122.0
1,49613,97.0
1,49681,68.0
1,49790,109.0
1,49803,13.0
1,49900,97.0
1,49963,63.0
1,49979,16.0
1,50126,147.0
1,50230,104.0
1,50389,159.0
1,50509,120.0
1,50543,34.0
1,50587,44.0
1,50718,131.0
1,50817,99.0
1,51007,190.0
1,51252,245.0
1,51303,51.0
1,51338,35.0
1,51354,16.0
1,51582,228.0
1,51692,110.0
1,51710,18.0
1,51745,35.0
1,51770,25.0
1,51806,36.0
1,51959,153.0
1,51993,34.0
1,52145,152.0
1,52236,91.0
1,52380,144.0
1,52505,125.0
1,52704,199.0
1,52890,186.0
1,53041,151.0
1,53093,52.0
1,53126,33.0
1,53174,48.0
1,53223,49.0
1,53452,229.0
1,53485,33.0
1,53515,30.0
1,53552,37.0
1,53620,68.0
1,53735,115.0
1,53942,207.0
1,53976,34.0
1,54073,97.0
1,54212,139.0
1,54246,34.0
1,54311,65.0
1,54324,13.0
1,54425,101.0
1,54437,12.0
1,54496,59.0
1,54601,105.0
1,54628,27.0
1,54677,49.0
1,54719,42.0
1,54748,29.0
1,54918,170.0
1,54955,37.0
1,54972,17.0
1,55030,58.0
1,55069,39.0
1,55082,13.0
1,55161,79.0
1,55185,24.0
1,55202,17.0
1,55251,49.0
1,55266,15.0
1,55388,122.0
1,55404,16.0
1,55431,27.0
1,55442,11.0
1,55470,28.0
1,55482,12.0
1,55502,20.0
1,55521,19.0
1,55593,72.0
1,55660,67.0
1,55697,37.0
1,55749,52.0
1,55815,66.0
1,55913,98.0
1,55984,71.0
1,56001,17.0
1,56100,99.0
1,56173,73.0
1,56673,500.0
1,57002,329.0
1,57144,142.0
1,57161,17.0
1,57211,50.0
1,57246,35.0
1,57316,70.0
1,57391,75.0
1,57442,51.0
1,57481,39.0
1,57558,77.0
1,57570,12.0
1,57676,106.0
1,57887,211.0
1,57994,107.0
1,58007,13.0
1,58020,13.0
1,58068,48.0
1,58120,52.0
1,58188,68.0
1,58234,46.0
1,58353,119.0
1,58364,11.0
1,58389,25.0
1,58411,22.0
1,58455,44.0
1,58546,91.0
1,58748,202.0
1,58767,19.0
1,58859,92.0
1,58977,118.0
1,59000,23.0
1,59085,85.0
1,59155,70.0
1,59233,78.0
1,59255,22.0
1,59281,26.0
1,59357,76.0
1,59400,43.0
1,59449,49.0
1,59487,38.0
1,59502,15.0
1,59560,58.0
1,59575,15.0
1,59654,79.0
1,59688,34.0
1,59785,97.0
1,59796,11.0
1,60003,207.0
1,60043,40.0
1,60058,15.0
1,60120,62.0
1,60139,19.0
1,60197,58.0
1,60224,27.0
1,60279,55.0
1,60292,13.0
1,60386,94.0
1,60406,20.0
1,60440,34.0
1,60489,49.0
1,60505,16.0
1,60561,56.0
1,60573,12.0
1,60634,61.0
1,60742,108.0
1,60766,24.0
1,60822,56.0
1,60836,14.0
1,61066,230.0
1,61082,16.0
1,61138,56.0
1,61151,13.0
1,61316,165.0
1,61344,28.0
1,61391,47.0
1,61444,53.0
1,61462,18.0
1,61496,34.0
1,61601,105.0
1,61615,14.0
1,61632,17.0
1,61682,50.0
1,61718,36.0
1,61737,19.0
1,61781,44.0
1,61842,61.0
1,61876,34.0
1,61892,16.0
1,61925,33.0
1,62001,76.0
1,62114,113.0
1,62165,51.0
1,62200,35.0
1,62293,93.0
1,62334,41.0
1,62349,15.0
1,62516,167.0
1,62529,13.0
1,62657,128.0
1,62673,16.0
1,62698,25.0
1,62711,13.0
1,62732,21.0
1,62770,38.0
1,62809,39.0
1,62911,102.0
1,63049,138.0
1,63075,26.0
1,63099,24.0
1,63121,22.0
1,63191,70.0
1,63215,24.0
1,63409,194.0
1,63512,103.0
1,63535,23.0
1,63559,24.0
1,63645,86.0
1,63754,109.0
1,63850,96.0
1,64009,159.0
1,64038,29.0
1,64056,18.0
1,64150,94.0
1,64262,112.0
1,64276,14.0
1,64375,99.0
1,64387,12.0
1,64481,94.0
1,64532,51.0
1,64613,81.0
1,64676,63.0
1,64968,292.0
1,65013,45.0
1,65040,27.0
1,65057,17.0
1,65130,73.0
1,65228,98.0
1,65349,121.0
1,65394,45.0
1,65421,27.0
1,65451,30.0
1,65544,93.0
1,65579,35.0
1,65652,73.0
1,65728,76.0
1,65740,12.0
1,65760,20.0
1,65851,91.0
1,65864,13.0
1,65967,103.0
1,65986,19.0
1,66071,85.0
1,66132,61.0
1,66213,81.0
1,66238,25.0
1,66422,184.0
1,66517,95.0
1,66661,144.0
1,66680,19.0
1,66752,72.0
1,66773,21.0
1,66825,52.0
1,66919,94.0
1,66997,78.0
1,67098,101.0
1,67215,117.0
1,67312,97.0
1,67407,95.0
1,67468,61.0
1,67552,84.0
1,67658,106.0
1,67719,61.0
1,67805,86.0
1,67853,48.0
1,67893,40.0
1,67990,97.0
1,68007,17.0
1,68089,82.0
1,68172,83.0
1,68188,16.0
1,68353,165.0
1,68505,152.0
1,68661,156.0
1,68735,74.0
1,68771,36.0
1,68795,24.0
1,68870,75.0
1,69016,146.0
1,69161,145.0
1,69180,19.0
1,69209,29.0
1,69282,73.0
1,69491,209.0
1,69525,34.0
1,69619,94.0
1,69635,16.0
1,69752,117.0
1,69776,24.0
1,69850,74.0
1,69908,58.0
1,69961,53.0
1,69982,21.0
1,70009,27.0
1,70079,70.0
1,70096,17.0
1,70173,77.0
1,70260,87.0
1,70272,12.0
1,70312,40.0
1,70487,175.0
1,70545,58.0
1,70652,107.0
1,70693,41.0
1,70753,60.0
1,70767,14.0
1,70949,182.0
1,70972,23.0
1,71139,167.0
1,71176,37.0
1,71189,13.0
1,71209,20.0
1,71237,28.0
1,71261,24.0
1,71292,31.0
1,71316,24.0
1,71494,178.0
1,71576,82.0
1,71587,11.0
1,71625,38.0
1,71636,11.0
1,71693,57.0
1,71711,18.0
1,71825,114.0
1,71893,68.0
1,71938,45.0
1,71955,17.0
1,71972,17.0
1,72025,53.0
1,72042,17.0
1,72118,76.0
1,72192,74.0
1,72208,16.0
1,72265,57.0
1,72287,22.0
1,72299,12.0
1,72332,33.0
1,72407,75.0
1,72419,12.0
1,72436,17.0
1,72465,29.0
1,72494,29.0
1,72515,21.0
1,72532,17.0
1,72616,84.0
1,72766,150.0
1,72779,13.0
1,73004,225.0
1,73150,146.0
1,73162,12.0
1,73259,97.0
1,73271,12.0
1,73343,72.0
1,73466,123.0
1,73484,18.0
1,73581,97.0
1,73594,13.0
