Run ID,Total Steps,Episode Reward
2,450177,9.0
2,450187,10.0
2,450197,10.0
2,450207,10.0
2,450218,11.0
2,450229,11.0
2,450241,12.0
2,450253,12.0
2,450264,11.0
2,450273,9.0
2,450283,10.0
2,450293,10.0
2,450302,9.0
2,450311,9.0
2,450321,10.0
2,450332,11.0
2,450344,12.0
2,450354,10.0
2,450366,12.0
2,450378,12.0
2,450390,12.0
2,450402,12.0
2,450414,12.0
2,450425,11.0
2,450435,10.0
2,450448,13.0
2,450460,12.0
2,450470,10.0
2,450481,11.0
2,450491,10.0
2,450501,10.0
2,450512,11.0
2,450522,10.0
2,450533,11.0
2,450542,9.0
2,450552,10.0
2,450562,10.0
2,450572,10.0
2,450583,11.0
2,450593,10.0
2,450603,10.0
2,450613,10.0
2,450623,10.0
2,450632,9.0
2,450642,10.0
2,450652,10.0
2,450661,9.0
2,450671,10.0
2,450682,11.0
2,450692,10.0
2,450704,12.0
2,450714,10.0
2,450725,11.0
2,450735,10.0
2,450744,9.0
2,450753,9.0
2,450763,10.0
2,450775,12.0
2,450786,11.0
2,450796,10.0
2,450806,10.0
2,450817,11.0
2,450827,10.0
2,450836,9.0
2,450846,10.0
2,450856,10.0
2,450866,10.0
2,450875,9.0
2,450886,11.0
2,450898,12.0
2,450908,10.0
2,450918,10.0
2,450929,11.0
2,450939,10.0
2,450949,10.0
2,450960,11.0
2,450970,10.0
2,450981,11.0
2,450992,11.0
2,451003,11.0
2,451013,10.0
2,451024,11.0
2,451035,11.0
2,451049,14.0
2,451061,12.0
2,451072,11.0
2,451084,12.0
2,451094,10.0
2,451106,12.0
2,451118,12.0
2,451128,10.0
2,451139,11.0
2,451152,13.0
2,451164,12.0
2,451175,11.0
2,451186,11.0
2,451198,12.0
2,451212,14.0
2,451225,13.0
2,451241,16.0
2,451255,14.0
2,451273,18.0
2,451405,132.0
2,451544,139.0
2,451645,101.0
2,451762,117.0
2,451870,108.0
2,451976,106.0
2,452081,105.0
2,452189,108.0
2,452308,119.0
2,452416,108.0
2,452527,111.0
2,452651,124.0
2,452770,119.0
2,452888,118.0
2,453005,117.0
2,453119,114.0
2,453234,115.0
2,453355,121.0
2,453475,120.0
2,453596,121.0
2,453724,128.0
2,453853,129.0
2,453978,125.0
2,454108,130.0
2,454244,136.0
2,454395,151.0
2,454552,157.0
2,454708,156.0
2,454865,157.0
2,455018,153.0
2,455181,163.0
2,455375,194.0
2,455571,196.0
2,455812,241.0
2,455984,172.0
2,456142,158.0
2,456318,176.0
2,456476,158.0
2,456628,152.0
2,456787,159.0
2,456942,155.0
2,457148,206.0
2,457277,129.0
2,457404,127.0
2,457525,121.0
2,457651,126.0
2,457783,132.0
2,457928,145.0
2,458104,176.0
2,458532,428.0
2,458768,236.0
2,459268,500.0
2,459456,188.0
2,459586,130.0
2,459598,12.0
2,459611,13.0
2,459622,11.0
2,459637,15.0
2,459648,11.0
2,459659,11.0
2,459672,13.0
2,459686,14.0
2,459700,14.0
2,459814,114.0
2,459923,109.0
2,460038,115.0
2,460154,116.0
2,460272,118.0
2,460383,111.0
2,460496,113.0
2,460607,111.0
2,460737,130.0
2,460874,137.0
2,461007,133.0
2,461146,139.0
2,461299,153.0
2,461454,155.0
2,461617,163.0
2,461806,189.0
2,462306,500.0
2,462426,120.0
2,462539,113.0
2,462916,377.0
2,462928,12.0
2,462938,10.0
2,462948,10.0
2,462961,13.0
2,462971,10.0
2,462981,10.0
2,462991,10.0
2,463001,10.0
2,463010,9.0
2,463021,11.0
2,463033,12.0
2,463042,9.0
2,463052,10.0
2,463063,11.0
2,463074,11.0
2,463084,10.0
2,463094,10.0
2,463104,10.0
2,463115,11.0
2,463125,10.0
2,463135,10.0
2,463145,10.0
2,463155,10.0
2,463168,13.0
2,463180,12.0
2,463191,11.0
2,463203,12.0
2,463382,179.0
2,463396,14.0
2,463896,500.0
2,464396,500.0
2,464853,457.0
2,465003,150.0
2,465503,500.0
2,466003,500.0
2,466382,379.0
2,466882,500.0
2,467382,500.0
2,467531,149.0
2,468031,500.0
2,468289,258.0
2,468537,248.0
2,468700,163.0
2,468868,168.0
2,469008,140.0
2,469123,115.0
2,469241,118.0
2,469361,120.0
2,469468,107.0
2,469624,156.0
2,470124,500.0
2,470327,203.0
2,470817,490.0
2,471317,500.0
2,471566,249.0
2,472066,500.0
2,472566,500.0
2,472857,291.0
2,473146,289.0
2,473284,138.0
2,473374,90.0
2,473456,82.0
2,473528,72.0
2,473598,70.0
2,473676,78.0
2,474176,500.0
2,474676,500.0
2,475176,500.0
2,475676,500.0
2,476094,418.0
2,476224,130.0
2,476353,129.0
2,476512,159.0
2,476730,218.0
2,476947,217.0
2,477127,180.0
2,477248,121.0
2,477384,136.0
2,477489,105.0
2,477592,103.0
2,477709,117.0
2,477842,133.0
2,477957,115.0
2,477973,16.0
2,477986,13.0
2,477998,12.0
2,478010,12.0
2,478022,12.0
2,478034,12.0
2,478046,12.0
2,478058,12.0
2,478069,11.0
2,478083,14.0
2,478094,11.0
2,478107,13.0
2,478119,12.0
2,478132,13.0
2,478146,14.0
2,478160,14.0
2,478174,14.0
2,478185,11.0
2,478199,14.0
2,478213,14.0
2,478225,12.0
2,478239,14.0
2,478253,14.0
2,478269,16.0
2,478283,14.0
2,478298,15.0
2,478314,16.0
2,478332,18.0
2,478346,14.0
2,478362,16.0
2,478377,15.0
2,478394,17.0
2,478411,17.0
2,478427,16.0
2,478444,17.0
2,478459,15.0
2,478474,15.0
2,478488,14.0
2,478504,16.0
2,478518,14.0
2,478534,16.0
2,478551,17.0
2,478563,12.0
2,478578,15.0
2,478592,14.0
2,478605,13.0
2,478619,14.0
2,478631,12.0
2,478643,12.0
2,478655,12.0
2,478669,14.0
2,478681,12.0
2,478697,16.0
2,478711,14.0
2,478726,15.0
2,478740,14.0
2,478752,12.0
2,478768,16.0
2,478780,12.0
2,478794,14.0
2,478808,14.0
2,478821,13.0
2,478834,13.0
2,478846,12.0
2,478859,13.0
2,478871,12.0
2,478887,16.0
2,478900,13.0
2,478912,12.0
2,478927,15.0
2,478941,14.0
2,478957,16.0
2,478973,16.0
2,478987,14.0
2,479003,16.0
2,479020,17.0
2,479040,20.0
2,479057,17.0
2,479071,14.0
2,479086,15.0
2,479102,16.0
2,479118,16.0
2,479133,15.0
2,479150,17.0
2,479166,16.0
2,479182,16.0
2,479198,16.0
2,479212,14.0
2,479226,14.0
2,479242,16.0
2,479259,17.0
2,479373,114.0
2,479487,114.0
2,479598,111.0
2,479711,113.0
2,479829,118.0
2,479946,117.0
2,480060,114.0
2,480178,118.0
2,480303,125.0
2,480421,118.0
2,480547,126.0
2,480696,149.0
2,480867,171.0
2,481076,209.0
2,481366,290.0
2,481866,500.0
2,482320,454.0
2,482820,500.0
2,483072,252.0
2,483271,199.0
2,483465,194.0
2,483637,172.0
2,483791,154.0
2,483935,144.0
2,484061,126.0
2,484173,112.0
2,484281,108.0
2,484394,113.0
2,484503,109.0
2,484621,118.0
2,484734,113.0
2,484849,115.0
2,484989,140.0
2,485153,164.0
2,485373,220.0
2,485673,300.0
2,485904,231.0
2,486068,164.0
2,486207,139.0
2,486374,167.0
2,486525,151.0
2,486677,152.0
2,486814,137.0
2,486828,14.0
2,486938,110.0
2,486948,10.0
2,487076,128.0
2,487211,135.0
2,487365,154.0
2,487536,171.0
2,487715,179.0
2,488025,310.0
2,488525,500.0
2,489025,500.0
2,489525,500.0
2,490025,500.0
2,490332,307.0
2,490536,204.0
2,490802,266.0
2,490997,195.0
2,491213,216.0
2,491518,305.0
2,492018,500.0
2,492518,500.0
2,493018,500.0
2,493518,500.0
2,494018,500.0
2,494518,500.0
2,495018,500.0
2,495518,500.0
2,496018,500.0
2,496518,500.0
2,496602,84.0
2,496612,10.0
2,496623,11.0
2,496633,10.0
2,496643,10.0
2,496655,12.0
2,496665,10.0
2,496675,10.0
2,496685,10.0
2,496694,9.0
2,496703,9.0
2,496713,10.0
2,496722,9.0
2,496731,9.0
2,496741,10.0
2,496751,10.0
2,496761,10.0
2,496771,10.0
2,496781,10.0
2,496791,10.0
2,496799,8.0
2,496809,10.0
2,496819,10.0
2,496830,11.0
2,496840,10.0
2,496850,10.0
2,496860,10.0
2,496870,10.0
2,496881,11.0
2,496893,12.0
2,496903,10.0
2,496913,10.0
2,496923,10.0
2,496933,10.0
2,496943,10.0
2,496953,10.0
2,496965,12.0
2,496975,10.0
2,496984,9.0
2,496995,11.0
2,497006,11.0
2,497017,11.0
2,497027,10.0
2,497038,11.0
2,497050,12.0
2,497108,58.0
2,497152,44.0
2,497194,42.0
2,497236,42.0
2,497331,95.0
2,497387,56.0
2,497409,22.0
2,497457,48.0
2,497483,26.0
2,497521,38.0
2,497549,28.0
2,497591,42.0
2,497627,36.0
2,497639,12.0
2,497741,102.0
2,497771,30.0
2,497782,11.0
2,498282,500.0
2,498291,9.0
2,498300,9.0
2,498310,10.0
2,498321,11.0
2,498332,11.0
2,498523,191.0
2,498533,10.0
2,498695,162.0
2,498844,149.0
2,498858,14.0
2,499001,143.0
2,499166,165.0
2,499347,181.0
2,499543,196.0
2,500043,500.0
2,500543,500.0
2,501043,500.0
2,501543,500.0
2,502043,500.0
2,502543,500.0
2,503043,500.0
2,503543,500.0
2,503723,180.0
2,503899,176.0
2,504142,243.0
2,504642,500.0
2,505142,500.0
2,505642,500.0
2,505939,297.0
2,506256,317.0
2,506756,500.0
2,507256,500.0
2,507649,393.0
2,507970,321.0
2,508183,213.0
2,508309,126.0
2,508451,142.0
2,508583,132.0
2,508594,11.0
2,508604,10.0
2,508615,11.0
2,508625,10.0
2,508635,10.0
2,508647,12.0
2,508657,10.0
2,508666,9.0
2,508677,11.0
2,508688,11.0
2,508698,10.0
2,508709,11.0
2,508718,9.0
2,508728,10.0
2,508738,10.0
2,508750,12.0
2,508759,9.0
2,508772,13.0
2,508782,10.0
2,508793,11.0
2,508804,11.0
2,508815,11.0
2,508825,10.0
2,508840,15.0
2,508851,11.0
2,508862,11.0
2,508876,14.0
2,508976,100.0
2,509072,96.0
2,509086,14.0
2,509098,12.0
2,509109,11.0
2,509119,10.0
2,509128,9.0
2,509139,11.0
2,509149,10.0
2,509159,10.0
2,509169,10.0
2,509180,11.0
2,509190,10.0
2,509199,9.0
2,509208,9.0
2,509219,11.0
2,509229,10.0
2,509240,11.0
2,509250,10.0
2,509261,11.0
2,509273,12.0
2,509283,10.0
2,509293,10.0
2,509305,12.0
2,509317,12.0
2,509328,11.0
2,509337,9.0
2,509350,13.0
2,509363,13.0
2,509374,11.0
2,509385,11.0
2,509399,14.0
2,509411,12.0
2,509424,13.0
2,509436,12.0
2,509541,105.0
2,509554,13.0
2,509569,15.0
2,509582,13.0
2,509596,14.0
2,509609,13.0
2,509621,12.0
2,509633,12.0
2,509645,12.0
2,509656,11.0
2,509667,11.0
2,509679,12.0
2,509690,11.0
2,509701,11.0
2,509712,11.0
2,509723,11.0
2,509736,13.0
2,509751,15.0
2,509765,14.0
2,509779,14.0
2,509869,90.0
2,509965,96.0
2,510065,100.0
2,510081,16.0
2,510175,94.0
2,510273,98.0
2,510367,94.0
2,510449,82.0
2,510538,89.0
2,510632,94.0
2,510727,95.0
2,510816,89.0
2,510910,94.0
2,511012,102.0
2,511110,98.0
2,511216,106.0
2,511322,106.0
2,511436,114.0
2,511554,118.0
2,511675,121.0
2,511804,129.0
2,511935,131.0
2,512080,145.0
2,512225,145.0
2,512382,157.0
2,512552,170.0
2,512744,192.0
2,513057,313.0
2,513557,500.0
2,514057,500.0
2,514557,500.0
2,515057,500.0
2,515557,500.0
2,516057,500.0
2,516557,500.0
2,517057,500.0
2,517557,500.0
2,518057,500.0
2,518557,500.0
2,518899,342.0
2,518955,56.0
2,518983,28.0
2,519049,66.0
2,519091,42.0
2,519123,32.0
2,519161,38.0
2,519191,30.0
2,519254,63.0
2,519295,41.0
2,519334,39.0
2,519345,11.0
2,519355,10.0
2,519401,46.0
2,519430,29.0
2,519458,28.0
2,519495,37.0
2,519517,22.0
2,519528,11.0
2,519540,12.0
2,519551,11.0
2,519589,38.0
2,519645,56.0
2,519656,11.0
2,519668,12.0
2,519680,12.0
2,519768,88.0
2,519858,90.0
2,520358,500.0
2,520858,500.0
2,521358,500.0
2,521858,500.0
2,522358,500.0
2,522858,500.0
2,523101,243.0
2,523365,264.0
2,523601,236.0
2,523863,262.0
2,524096,233.0
2,524272,176.0
2,524441,169.0
2,524599,158.0
2,524751,152.0
2,524891,140.0
2,525031,140.0
2,525160,129.0
2,525290,130.0
2,525415,125.0
2,525553,138.0
2,525691,138.0
2,525830,139.0
2,525964,134.0
2,526104,140.0
2,526210,106.0
2,526224,14.0
2,526239,15.0
2,526253,14.0
2,526264,11.0
2,526377,113.0
2,526484,107.0
2,526595,111.0
2,526709,114.0
2,526724,15.0
2,526739,15.0
2,526753,14.0
2,526767,14.0
2,526782,15.0
2,526795,13.0
2,526904,109.0
2,527023,119.0
2,527154,131.0
2,527305,151.0
2,527477,172.0
2,527657,180.0
2,527842,185.0
2,528052,210.0
2,528215,163.0
2,528398,183.0
2,528582,184.0
2,528760,178.0
2,528920,160.0
2,529079,159.0
2,529249,170.0
2,529445,196.0
2,529682,237.0
2,529992,310.0
2,530261,269.0
2,530761,500.0
2,531261,500.0
2,531761,500.0
2,532261,500.0
2,532761,500.0
2,533261,500.0
2,533550,289.0
2,533907,357.0
2,534157,250.0
2,534377,220.0
2,534593,216.0
2,534762,169.0
2,534895,133.0
2,535022,127.0
2,535035,13.0
2,535047,12.0
2,535059,12.0
2,535068,9.0
2,535083,15.0
2,535202,119.0
2,535215,13.0
2,535361,146.0
2,535521,160.0
2,535670,149.0
2,535823,153.0
2,535836,13.0
2,535981,145.0
2,536137,156.0
2,536282,145.0
2,536402,120.0
2,536413,11.0
2,536425,12.0
2,536436,11.0
2,536447,11.0
2,536458,11.0
2,536469,11.0
2,536480,11.0
2,536491,11.0
2,536503,12.0
2,536514,11.0
2,536524,10.0
2,536536,12.0
2,536549,13.0
2,536559,10.0
2,536570,11.0
2,536582,12.0
2,536593,11.0
2,536605,12.0
2,536619,14.0
2,536631,12.0
2,536643,12.0
2,536654,11.0
2,536667,13.0
2,536682,15.0
2,536793,111.0
2,536924,131.0
2,537058,134.0
2,537208,150.0
2,537378,170.0
2,537556,178.0
2,537870,314.0
2,538192,322.0
2,538692,500.0
2,539192,500.0
2,539692,500.0
2,540192,500.0
2,540692,500.0
2,541192,500.0
2,541692,500.0
2,542192,500.0
2,542245,53.0
2,542745,500.0
2,543245,500.0
2,543603,358.0
2,543633,30.0
2,543992,359.0
2,544216,224.0
2,544418,202.0
2,544616,198.0
2,544815,199.0
2,544994,179.0
2,545161,167.0
2,545312,151.0
2,545477,165.0
2,545621,144.0
2,545633,12.0
2,545645,12.0
2,545655,10.0
2,545665,10.0
2,545675,10.0
2,545684,9.0
2,545695,11.0
2,545705,10.0
2,545716,11.0
2,545726,10.0
2,545735,9.0
2,545746,11.0
2,545757,11.0
2,545767,10.0
2,545777,10.0
2,545787,10.0
2,545797,10.0
2,545807,10.0
2,545819,12.0
2,545830,11.0
2,545840,10.0
2,545850,10.0
2,545861,11.0
2,545871,10.0
2,545882,11.0
2,545891,9.0
2,545902,11.0
2,545912,10.0
2,545923,11.0
2,545933,10.0
2,545943,10.0
2,545954,11.0
2,545964,10.0
2,545977,13.0
2,545988,11.0
2,545999,11.0
2,546010,11.0
2,546020,10.0
2,546032,12.0
2,546043,11.0
2,546053,10.0
2,546063,10.0
2,546072,9.0
2,546081,9.0
2,546090,9.0
2,546100,10.0
2,546109,9.0
2,546118,9.0
2,546128,10.0
2,546136,8.0
2,546145,9.0
2,546154,9.0
2,546163,9.0
2,546172,9.0
2,546181,9.0
2,546191,10.0
2,546201,10.0
2,546211,10.0
2,546221,10.0
2,546230,9.0
2,546240,10.0
2,546250,10.0
2,546260,10.0
2,546270,10.0
2,546280,10.0
2,546290,10.0
2,546300,10.0
2,546309,9.0
2,546320,11.0
2,546331,11.0
2,546342,11.0
2,546352,10.0
2,546362,10.0
2,546372,10.0
2,546383,11.0
2,546392,9.0
2,546403,11.0
2,546414,11.0
2,546425,11.0
2,546435,10.0
2,546444,9.0
2,546455,11.0
2,546466,11.0
2,546477,11.0
2,546487,10.0
2,546497,10.0
2,546507,10.0
2,546516,9.0
2,546527,11.0
2,546538,11.0
2,546552,14.0
2,546562,10.0
2,546571,9.0
2,546582,11.0
2,546593,11.0
2,546603,10.0
2,546614,11.0
2,546624,10.0
2,546634,10.0
2,546643,9.0
2,546654,11.0
2,546663,9.0
2,546674,11.0
2,546684,10.0
2,546696,12.0
2,546708,12.0
2,546720,12.0
2,546730,10.0
2,546741,11.0
2,546750,9.0
2,546761,11.0
2,546772,11.0
2,546784,12.0
2,546795,11.0
2,546805,10.0
2,546818,13.0
2,546828,10.0
2,546840,12.0
2,546850,10.0
2,546861,11.0
2,546873,12.0
2,546884,11.0
2,546894,10.0
2,546905,11.0
2,546916,11.0
2,546928,12.0
2,546939,11.0
2,546951,12.0
2,546963,12.0
2,546976,13.0
2,546987,11.0
2,546997,10.0
2,547010,13.0
2,547020,10.0
2,547031,11.0
2,547047,16.0
2,547149,102.0
2,547246,97.0
2,547342,96.0
2,547425,83.0
2,547509,84.0
2,547621,112.0
2,547735,114.0
2,547853,118.0
2,547984,131.0
2,548114,130.0
2,548240,126.0
2,548369,129.0
2,548500,131.0
2,548634,134.0
2,548769,135.0
2,548917,148.0
2,549075,158.0
2,549229,154.0
2,549388,159.0
2,549558,170.0
2,549737,179.0
2,549927,190.0
2,550112,185.0
2,550402,290.0
2,550695,293.0
2,551005,310.0
2,551505,500.0
2,551516,11.0
2,551980,464.0
2,551991,11.0
2,552165,174.0
2,552402,237.0
2,552541,139.0
2,552682,141.0
2,552837,155.0
2,553003,166.0
2,553174,171.0
2,553378,204.0
2,553600,222.0
2,553849,249.0
2,554121,272.0
2,554621,500.0
2,554844,223.0
2,555212,368.0
2,555531,319.0
2,556031,500.0
2,556531,500.0
2,557031,500.0
2,557531,500.0
2,558031,500.0
2,558531,500.0
2,559031,500.0
2,559531,500.0
2,560031,500.0
2,560531,500.0
2,560557,26.0
2,560568,11.0
2,560580,12.0
2,560591,11.0
2,560602,11.0
2,560613,11.0
2,560624,11.0
2,560634,10.0
2,560645,11.0
2,560654,9.0
2,560667,13.0
2,560678,11.0
2,560688,10.0
2,560698,10.0
2,560710,12.0
2,560721,11.0
2,560734,13.0
2,560744,10.0
2,560756,12.0
2,560766,10.0
2,560779,13.0
2,560789,10.0
2,560802,13.0
2,560818,16.0
2,560854,36.0
2,560884,30.0
2,560918,34.0
2,560945,27.0
2,560979,34.0
2,561005,26.0
2,561033,28.0
2,561064,31.0
2,561094,30.0
2,561127,33.0
2,561157,30.0
2,561192,35.0
2,561225,33.0
2,561258,33.0
2,561285,27.0
2,561318,33.0
2,561348,30.0
2,561384,36.0
2,561416,32.0
2,561446,30.0
2,561481,35.0
2,561510,29.0
2,561540,30.0
2,561572,32.0
2,561607,35.0
2,561642,35.0
2,561673,31.0
2,561701,28.0
2,561734,33.0
2,561765,31.0
2,561802,37.0
2,562302,500.0
2,562458,156.0
2,562612,154.0
2,562755,143.0
2,562898,143.0
2,563034,136.0
2,563176,142.0
2,563310,134.0
2,563444,134.0
2,563577,133.0
2,563697,120.0
2,563807,110.0
2,563921,114.0
2,564033,112.0
2,564155,122.0
2,564287,132.0
2,564426,139.0
2,564573,147.0
2,564693,120.0
2,564799,106.0
2,564905,106.0
2,565018,113.0
2,565155,137.0
2,565655,500.0
2,565846,191.0
2,566117,271.0
2,566617,500.0
2,567117,500.0
2,567617,500.0
2,568117,500.0
2,568617,500.0
2,569117,500.0
2,569403,286.0
2,569527,124.0
2,569664,137.0
2,569801,137.0
2,569927,126.0
2,570021,94.0
2,570108,87.0
2,570196,88.0
2,570307,111.0
2,570424,117.0
2,570532,108.0
2,570630,98.0
2,570715,85.0
2,570797,82.0
2,570881,84.0
2,570971,90.0
2,571101,130.0
2,571271,170.0
2,571516,245.0
2,571734,218.0
2,571876,142.0
2,571993,117.0
2,572102,109.0
2,572211,109.0
2,572318,107.0
2,572422,104.0
2,572524,102.0
2,572618,94.0
2,572720,102.0
2,572820,100.0
2,572919,99.0
2,572936,17.0
2,572951,15.0
2,572970,19.0
2,572988,18.0
2,573004,16.0
2,573018,14.0
2,573034,16.0
2,573051,17.0
2,573067,16.0
2,573081,14.0
2,573097,16.0
2,573114,17.0
2,573129,15.0
2,573145,16.0
2,573161,16.0
2,573178,17.0
2,573192,14.0
2,573205,13.0
2,573223,18.0
2,573239,16.0
2,573255,16.0
2,573269,14.0
2,573285,16.0
2,573299,14.0
2,573313,14.0
2,573329,16.0
2,573342,13.0
2,573356,14.0
2,573371,15.0
2,573387,16.0
2,573403,16.0
2,573421,18.0
2,573441,20.0
2,573459,18.0
2,573556,97.0
2,573661,105.0
2,573760,99.0
2,573861,101.0
2,573968,107.0
2,574075,107.0
2,574176,101.0
2,574277,101.0
2,574385,108.0
2,574493,108.0
2,574597,104.0
2,574705,108.0
2,574810,105.0
2,574917,107.0
2,575021,104.0
2,575133,112.0
2,575247,114.0
2,575362,115.0
2,575481,119.0
2,575605,124.0
2,575719,114.0
2,575838,119.0
2,575950,112.0
2,576062,112.0
2,576179,117.0
2,576307,128.0
2,576448,141.0
2,576599,151.0
2,576772,173.0
2,577272,500.0
2,577772,500.0
2,577787,15.0
2,577805,18.0
2,577882,77.0
2,578382,500.0
2,578882,500.0
2,579382,500.0
2,579882,500.0
2,580382,500.0
2,580481,99.0
2,580944,463.0
2,581444,500.0
2,581461,17.0
2,581643,182.0
2,582143,500.0
2,582643,500.0
2,582674,31.0
2,583174,500.0
2,583674,500.0
2,583684,10.0
2,583863,179.0
2,583873,10.0
2,583886,13.0
2,583896,10.0
2,583907,11.0
2,583918,11.0
2,583928,10.0
2,583937,9.0
2,583948,11.0
2,583958,10.0
2,583969,11.0
2,583978,9.0
2,583988,10.0
2,583998,10.0
2,584010,12.0
2,584021,11.0
2,584033,12.0
2,584045,12.0
2,584056,11.0
2,584066,10.0
2,584077,11.0
2,584087,10.0
2,584099,12.0
2,584109,10.0
2,584123,14.0
2,584137,14.0
2,584148,11.0
2,584162,14.0
2,584177,15.0
2,584329,152.0
2,584503,174.0
2,584693,190.0
2,584874,181.0
2,585045,171.0
2,585220,175.0
2,585720,500.0
2,586220,500.0
2,586720,500.0
2,587220,500.0
2,587720,500.0
2,588220,500.0
2,588720,500.0
2,589220,500.0
2,589720,500.0
2,590220,500.0
2,590720,500.0
2,591220,500.0
2,591720,500.0
2,592220,500.0
2,592720,500.0
2,592732,12.0
2,592741,9.0
2,592751,10.0
2,592760,9.0
2,592770,10.0
2,592779,9.0
2,592789,10.0
2,592798,9.0
2,592808,10.0
2,592818,10.0
2,592827,9.0
2,592837,10.0
2,592846,9.0
2,592857,11.0
2,592868,11.0
2,592877,9.0
2,592887,10.0
2,592896,9.0
2,592906,10.0
2,592916,10.0
2,592926,10.0
2,592935,9.0
2,592944,9.0
2,592954,10.0
2,592964,10.0
2,592974,10.0
2,592983,9.0
2,592993,10.0
2,593003,10.0
2,593012,9.0
2,593023,11.0
2,593032,9.0
2,593041,9.0
2,593054,13.0
2,593065,11.0
2,593074,9.0
2,593084,10.0
2,593092,8.0
2,593101,9.0
2,593112,11.0
2,593123,11.0
2,593132,9.0
2,593143,11.0
2,593154,11.0
2,593164,10.0
2,593174,10.0
2,593184,10.0
2,593194,10.0
2,593204,10.0
2,593215,11.0
2,593226,11.0
2,593237,11.0
2,593249,12.0
2,593259,10.0
2,593269,10.0
2,593281,12.0
2,593293,12.0
2,593304,11.0
2,593313,9.0
2,593323,10.0
2,593333,10.0
2,593344,11.0
2,593354,10.0
2,593364,10.0
2,593375,11.0
2,593386,11.0
2,593484,98.0
2,593494,10.0
2,593589,95.0
2,593601,12.0
2,593613,12.0
2,593625,12.0
2,593635,10.0
2,593726,91.0
2,593740,14.0
2,593751,11.0
2,593763,12.0
2,593773,10.0
2,593788,15.0
2,593800,12.0
2,593813,13.0
2,593916,103.0
2,593928,12.0
2,594028,100.0
2,594198,170.0
2,594698,500.0
2,594822,124.0
2,594951,129.0
2,595073,122.0
2,595401,328.0
2,595416,15.0
2,595523,107.0
2,596023,500.0
2,596523,500.0
2,597023,500.0
2,597523,500.0
2,598023,500.0
2,598523,500.0
2,599023,500.0
2,599523,500.0
2,600023,500.0
2,600523,500.0
2,601023,500.0
2,601523,500.0
2,602023,500.0
2,602523,500.0
2,603023,500.0
2,603523,500.0
2,604023,500.0
2,604523,500.0
2,605023,500.0
2,605523,500.0
2,606023,500.0
2,606523,500.0
2,607023,500.0
2,607523,500.0
2,608023,500.0
2,608523,500.0
2,609023,500.0
2,609523,500.0
2,610023,500.0
2,610523,500.0
2,611023,500.0
2,611513,490.0
2,611541,28.0
2,611610,69.0
2,611619,9.0
2,611631,12.0
2,611642,11.0
2,611652,10.0
2,611663,11.0
2,611673,10.0
2,611685,12.0
2,611695,10.0
2,611705,10.0
2,611758,53.0
2,611769,11.0
2,611782,13.0
2,611793,11.0
2,611847,54.0
2,611906,59.0
2,611917,11.0
2,611974,57.0
2,612022,48.0
2,612033,11.0
2,612081,48.0
2,612138,57.0
2,612638,500.0
2,612649,11.0
2,613134,485.0
2,613349,215.0
2,613361,12.0
2,613861,500.0
2,614343,482.0
2,614354,11.0
2,614433,79.0
2,614560,127.0
2,614571,11.0
2,614582,11.0
2,614592,10.0
2,614601,9.0
2,614611,10.0
2,614622,11.0
2,614688,66.0
2,615188,500.0
2,615688,500.0
2,616188,500.0
2,616252,64.0
2,616263,11.0
2,616325,62.0
2,616336,11.0
2,616350,14.0
2,616364,14.0
2,616378,14.0
2,616878,500.0
2,616954,76.0
2,616967,13.0
2,616982,15.0
2,617056,74.0
2,617069,13.0
2,617084,15.0
2,617097,13.0
2,617108,11.0
2,617119,11.0
2,617133,14.0
2,617146,13.0
2,617159,13.0
2,617169,10.0
2,617242,73.0
2,617255,13.0
2,617270,15.0
2,617337,67.0
2,617352,15.0
2,617422,70.0
2,617440,18.0
2,617513,73.0
2,617589,76.0
2,617670,81.0
2,617690,20.0
2,617769,79.0
2,617848,79.0
2,617887,39.0
2,617902,15.0
2,617933,31.0
2,617966,33.0
2,617983,17.0
2,618055,72.0
2,618130,75.0
2,618202,72.0
2,618220,18.0
2,618236,16.0
2,618310,74.0
2,618323,13.0
2,618394,71.0
2,618464,70.0
2,618535,71.0
2,618603,68.0
2,618670,67.0
2,618688,18.0
2,618760,72.0
2,618837,77.0
2,618908,71.0
2,618977,69.0
2,619044,67.0
2,619109,65.0
2,619170,61.0
2,619235,65.0
2,619300,65.0
2,619365,65.0
2,619429,64.0
2,619491,62.0
2,619554,63.0
2,619619,65.0
2,620119,500.0
2,620619,500.0
2,621119,500.0
2,621619,500.0
2,622119,500.0
2,622619,500.0
2,623119,500.0
2,623619,500.0
2,623630,11.0
2,623643,13.0
2,623653,10.0
2,623761,108.0
2,623770,9.0
2,623782,12.0
2,623794,12.0
2,623805,11.0
2,623815,10.0
2,623827,12.0
2,623839,12.0
2,623849,10.0
2,623861,12.0
2,623872,11.0
2,623887,15.0
2,623898,11.0
2,623912,14.0
2,623927,15.0
2,623938,11.0
2,623956,18.0
2,623968,12.0
2,623991,23.0
2,624002,11.0
2,624017,15.0
2,624035,18.0
2,624123,88.0
2,624222,99.0
2,624320,98.0
2,624425,105.0
2,624578,153.0
2,624725,147.0
2,624851,126.0
2,624987,136.0
2,625130,143.0
2,625630,500.0
2,625983,353.0
2,626175,192.0
2,626448,273.0
2,626948,500.0
2,627248,300.0
2,627373,125.0
2,627503,130.0
2,627625,122.0
2,627763,138.0
