Total Steps,Episode Reward
721569.0,200.0
721769.0,200.0
721969.0,200.0
722169.0,200.0
722369.0,200.0
722569.0,200.0
722769.0,200.0
722969.0,200.0
723169.0,200.0
723369.0,200.0
723569.0,200.0
723769.0,200.0
723969.0,200.0
724169.0,200.0
724369.0,200.0
724569.0,200.0
724769.0,200.0
724969.0,200.0
725169.0,200.0
725369.0,200.0
725569.0,200.0
725769.0,200.0
725969.0,200.0
726169.0,200.0
726369.0,200.0
726569.0,200.0
726769.0,200.0
726969.0,200.0
727169.0,200.0
727369.0,200.0
727569.0,200.0
727769.0,200.0
727969.0,200.0
728169.0,200.0
728369.0,200.0
728569.0,200.0
728769.0,200.0
728969.0,200.0
729169.0,200.0
729369.0,200.0
729569.0,200.0
729769.0,200.0
729969.0,200.0
730169.0,200.0
730369.0,200.0
730569.0,200.0
730769.0,200.0
730969.0,200.0
731169.0,200.0
731369.0,200.0
731569.0,200.0
731769.0,200.0
731969.0,200.0
732169.0,200.0
732369.0,200.0
732569.0,200.0
732769.0,200.0
732969.0,200.0
733169.0,200.0
733369.0,200.0
733436.0,67.0
733623.0,187.0
733754.0,131.0
733954.0,200.0
734154.0,200.0
734354.0,200.0
734554.0,200.0
734754.0,200.0
734954.0,200.0
735154.0,200.0
735354.0,200.0
735554.0,200.0
735754.0,200.0
735954.0,200.0
736154.0,200.0
736354.0,200.0
736554.0,200.0
736754.0,200.0
736954.0,200.0
737154.0,200.0
737354.0,200.0
737554.0,200.0
737754.0,200.0
737954.0,200.0
738154.0,200.0
738354.0,200.0
738554.0,200.0
738754.0,200.0
738954.0,200.0
739154.0,200.0
739354.0,200.0
739554.0,200.0
739754.0,200.0
739954.0,200.0
740154.0,200.0
740354.0,200.0
740554.0,200.0
740754.0,200.0
740954.0,200.0
741154.0,200.0
741354.0,200.0
741554.0,200.0
741754.0,200.0
741954.0,200.0
742154.0,200.0
742354.0,200.0
742554.0,200.0
742754.0,200.0
742954.0,200.0
743154.0,200.0
743354.0,200.0
743554.0,200.0
743754.0,200.0
743954.0,200.0
744154.0,200.0
744354.0,200.0
744554.0,200.0
744754.0,200.0
744954.0,200.0
745154.0,200.0
745354.0,200.0
745554.0,200.0
745754.0,200.0
745954.0,200.0
746154.0,200.0
746354.0,200.0
746554.0,200.0
746754.0,200.0
746954.0,200.0
747154.0,200.0
747354.0,200.0
747467.0,113.0
747495.0,28.0
747687.0,192.0
747887.0,200.0
748087.0,200.0
748287.0,200.0
748487.0,200.0
748687.0,200.0
748887.0,200.0
749087.0,200.0
749287.0,200.0
749487.0,200.0
749687.0,200.0
749887.0,200.0
750087.0,200.0
750287.0,200.0
750487.0,200.0
750687.0,200.0
750887.0,200.0
751087.0,200.0
751287.0,200.0
751487.0,200.0
751687.0,200.0
751887.0,200.0
752087.0,200.0
752287.0,200.0
752487.0,200.0
752687.0,200.0
752887.0,200.0
753087.0,200.0
753287.0,200.0
753487.0,200.0
753687.0,200.0
753887.0,200.0
754087.0,200.0
754287.0,200.0
754487.0,200.0
754687.0,200.0
754887.0,200.0
755087.0,200.0
755287.0,200.0
755487.0,200.0
755687.0,200.0
755887.0,200.0
756087.0,200.0
756287.0,200.0
756487.0,200.0
756687.0,200.0
756887.0,200.0
757087.0,200.0
757287.0,200.0
757487.0,200.0
757687.0,200.0
757789.0,102.0
757900.0,111.0
757910.0,10.0
757921.0,11.0
757931.0,10.0
757967.0,36.0
758130.0,163.0
758174.0,44.0
758306.0,132.0
758346.0,40.0
758491.0,145.0
758535.0,44.0
758663.0,128.0
758714.0,51.0
758846.0,132.0
758914.0,68.0
759024.0,110.0
759094.0,70.0
759181.0,87.0
759264.0,83.0
759336.0,72.0
759400.0,64.0
759470.0,70.0
759538.0,68.0
759614.0,76.0
759680.0,66.0
759742.0,62.0
759804.0,62.0
759871.0,67.0
759959.0,88.0
760026.0,67.0
760129.0,103.0
760217.0,88.0
760319.0,102.0
760399.0,80.0
760471.0,72.0
760544.0,73.0
760639.0,95.0
760720.0,81.0
760802.0,82.0
760898.0,96.0
760966.0,68.0
761047.0,81.0
761120.0,73.0
761197.0,77.0
761279.0,82.0
761361.0,82.0
761472.0,111.0
761544.0,72.0
761630.0,86.0
761715.0,85.0
761800.0,85.0
761902.0,102.0
761992.0,90.0
762093.0,101.0
762188.0,95.0
762261.0,73.0
762341.0,80.0
762427.0,86.0
762522.0,95.0
762603.0,81.0
762702.0,99.0
762804.0,102.0
762900.0,96.0
762973.0,73.0
763059.0,86.0
763154.0,95.0
763248.0,94.0
763347.0,99.0
763468.0,121.0
763582.0,114.0
763695.0,113.0
763809.0,114.0
763915.0,106.0
764034.0,119.0
764140.0,106.0
764272.0,132.0
764408.0,136.0
764537.0,129.0
764664.0,127.0
764759.0,95.0
764875.0,116.0
765013.0,138.0
765163.0,150.0
765340.0,177.0
765540.0,200.0
765632.0,92.0
765771.0,139.0
765971.0,200.0
766171.0,200.0
766371.0,200.0
766510.0,139.0
766710.0,200.0
766910.0,200.0
767110.0,200.0
767310.0,200.0
767510.0,200.0
767710.0,200.0
767910.0,200.0
768110.0,200.0
768310.0,200.0
768510.0,200.0
768685.0,175.0
768885.0,200.0
769085.0,200.0
769285.0,200.0
769483.0,198.0
769683.0,200.0
769883.0,200.0
770083.0,200.0
770283.0,200.0
770483.0,200.0
770683.0,200.0
770883.0,200.0
771083.0,200.0
771283.0,200.0
771483.0,200.0
771683.0,200.0
771883.0,200.0
772083.0,200.0
772283.0,200.0
772483.0,200.0
772608.0,125.0
772784.0,176.0
772984.0,200.0
773184.0,200.0
773384.0,200.0
773584.0,200.0
773784.0,200.0
773984.0,200.0
774184.0,200.0
774384.0,200.0
774584.0,200.0
774784.0,200.0
774984.0,200.0
775184.0,200.0
775384.0,200.0
775584.0,200.0
775784.0,200.0
775984.0,200.0
776184.0,200.0
776384.0,200.0
776584.0,200.0
776784.0,200.0
776984.0,200.0
777184.0,200.0
777384.0,200.0
777584.0,200.0
777784.0,200.0
777984.0,200.0
778184.0,200.0
778384.0,200.0
778584.0,200.0
778784.0,200.0
778984.0,200.0
779184.0,200.0
779384.0,200.0
779584.0,200.0
779784.0,200.0
779984.0,200.0
780184.0,200.0
780384.0,200.0
780584.0,200.0
780784.0,200.0
780984.0,200.0
781184.0,200.0
781384.0,200.0
781584.0,200.0
781784.0,200.0
781984.0,200.0
782184.0,200.0
782384.0,200.0
782584.0,200.0
782784.0,200.0
782984.0,200.0
783184.0,200.0
783384.0,200.0
783584.0,200.0
783784.0,200.0
783984.0,200.0
784184.0,200.0
784384.0,200.0
784584.0,200.0
784784.0,200.0
784984.0,200.0
785184.0,200.0
785384.0,200.0
785584.0,200.0
785784.0,200.0
785984.0,200.0
786184.0,200.0
786384.0,200.0
786584.0,200.0
786784.0,200.0
786984.0,200.0
787184.0,200.0
787384.0,200.0
787584.0,200.0
787784.0,200.0
787868.0,84.0
788068.0,200.0
788268.0,200.0
788468.0,200.0
788668.0,200.0
788868.0,200.0
789068.0,200.0
789268.0,200.0
789468.0,200.0
789668.0,200.0
789868.0,200.0
790068.0,200.0
790268.0,200.0
790468.0,200.0
790668.0,200.0
790868.0,200.0
791068.0,200.0
791268.0,200.0
791468.0,200.0
791668.0,200.0
791868.0,200.0
792068.0,200.0
792268.0,200.0
792468.0,200.0
792668.0,200.0
792868.0,200.0
793068.0,200.0
793268.0,200.0
793468.0,200.0
793668.0,200.0
793868.0,200.0
794068.0,200.0
794268.0,200.0
794468.0,200.0
794668.0,200.0
794868.0,200.0
795068.0,200.0
795268.0,200.0
795468.0,200.0
795668.0,200.0
795868.0,200.0
796068.0,200.0
796268.0,200.0
796468.0,200.0
796668.0,200.0
796868.0,200.0
797068.0,200.0
797268.0,200.0
797468.0,200.0
797668.0,200.0
797714.0,46.0
797725.0,11.0
797770.0,45.0
797970.0,200.0
797980.0,10.0
798172.0,192.0
798324.0,152.0
798524.0,200.0
798724.0,200.0
798924.0,200.0
799110.0,186.0
799283.0,173.0
799483.0,200.0
799683.0,200.0
799864.0,181.0
800038.0,174.0
800238.0,200.0
800424.0,186.0
800605.0,181.0
800805.0,200.0
801005.0,200.0
801205.0,200.0
801405.0,200.0
801605.0,200.0
801805.0,200.0
802005.0,200.0
802205.0,200.0
802405.0,200.0
802605.0,200.0
802805.0,200.0
803005.0,200.0
803205.0,200.0
803405.0,200.0
803605.0,200.0
803805.0,200.0
804005.0,200.0
804205.0,200.0
804405.0,200.0
804605.0,200.0
804805.0,200.0
805005.0,200.0
805205.0,200.0
805405.0,200.0
805605.0,200.0
805805.0,200.0
806005.0,200.0
806205.0,200.0
806405.0,200.0
806605.0,200.0
806805.0,200.0
807005.0,200.0
807205.0,200.0
807399.0,194.0
807595.0,196.0
807795.0,200.0
807995.0,200.0
808195.0,200.0
808395.0,200.0
808595.0,200.0
808795.0,200.0
808995.0,200.0
809195.0,200.0
809395.0,200.0
809595.0,200.0
809795.0,200.0
809995.0,200.0
810195.0,200.0
810395.0,200.0
810595.0,200.0
810795.0,200.0
810995.0,200.0
811195.0,200.0
811395.0,200.0
811479.0,84.0
811497.0,18.0
811519.0,22.0
811588.0,69.0
811716.0,128.0
811727.0,11.0
811738.0,11.0
811751.0,13.0
811768.0,17.0
811866.0,98.0
811875.0,9.0
811888.0,13.0
812002.0,114.0
812023.0,21.0
812134.0,111.0
812239.0,105.0
812345.0,106.0
812441.0,96.0
812586.0,145.0
812689.0,103.0
812793.0,104.0
812888.0,95.0
812903.0,15.0
812918.0,15.0
812930.0,12.0
813022.0,92.0
813086.0,64.0
813176.0,90.0
813257.0,81.0
813357.0,100.0
813449.0,92.0
813547.0,98.0
813650.0,103.0
813745.0,95.0
813844.0,99.0
813943.0,99.0
814034.0,91.0
814128.0,94.0
814224.0,96.0
814320.0,96.0
814417.0,97.0
814513.0,96.0
814612.0,99.0
814706.0,94.0
814722.0,16.0
814825.0,103.0
814927.0,102.0
815026.0,99.0
815123.0,97.0
815220.0,97.0
815320.0,100.0
815421.0,101.0
815524.0,103.0
815626.0,102.0
815727.0,101.0
815836.0,109.0
815944.0,108.0
816039.0,95.0
816142.0,103.0
816250.0,108.0
816357.0,107.0
816469.0,112.0
816577.0,108.0
816683.0,106.0
816788.0,105.0
816896.0,108.0
817006.0,110.0
817105.0,99.0
817214.0,109.0
817327.0,113.0
817432.0,105.0
817544.0,112.0
817654.0,110.0
817766.0,112.0
817876.0,110.0
817993.0,117.0
818099.0,106.0
818204.0,105.0
818319.0,115.0
818441.0,122.0
818548.0,107.0
818669.0,121.0
818785.0,116.0
818906.0,121.0
819028.0,122.0
819147.0,119.0
819276.0,129.0
819392.0,116.0
819513.0,121.0
819629.0,116.0
819756.0,127.0
819911.0,155.0
820065.0,154.0
820213.0,148.0
820359.0,146.0
820559.0,200.0
820701.0,142.0
820798.0,97.0
820998.0,200.0
821119.0,121.0
821255.0,136.0
821413.0,158.0
821596.0,183.0
821775.0,179.0
821968.0,193.0
822168.0,200.0
822368.0,200.0
822495.0,127.0
822662.0,167.0
822802.0,140.0
822910.0,108.0
822999.0,89.0
823080.0,81.0
823167.0,87.0
823250.0,83.0
823333.0,83.0
823424.0,91.0
823557.0,133.0
823696.0,139.0
823839.0,143.0
823962.0,123.0
824075.0,113.0
824177.0,102.0
824287.0,110.0
824378.0,91.0
824477.0,99.0
824575.0,98.0
824675.0,100.0
824798.0,123.0
824918.0,120.0
825053.0,135.0
825197.0,144.0
825330.0,133.0
825472.0,142.0
825603.0,131.0
825743.0,140.0
825883.0,140.0
826023.0,140.0
826173.0,150.0
826344.0,171.0
826544.0,200.0
826744.0,200.0
826944.0,200.0
827144.0,200.0
827344.0,200.0
827544.0,200.0
827744.0,200.0
827944.0,200.0
828144.0,200.0
828344.0,200.0
828544.0,200.0
828744.0,200.0
828944.0,200.0
829144.0,200.0
829344.0,200.0
829544.0,200.0
829744.0,200.0
829944.0,200.0
830144.0,200.0
830344.0,200.0
830544.0,200.0
830744.0,200.0
830944.0,200.0
831144.0,200.0
831344.0,200.0
831544.0,200.0
831744.0,200.0
831944.0,200.0
832144.0,200.0
832344.0,200.0
832544.0,200.0
832744.0,200.0
832944.0,200.0
833144.0,200.0
833344.0,200.0
833544.0,200.0
833744.0,200.0
833944.0,200.0
834144.0,200.0
834344.0,200.0
834544.0,200.0
834744.0,200.0
834944.0,200.0
835144.0,200.0
835344.0,200.0
835544.0,200.0
835744.0,200.0
835944.0,200.0
836144.0,200.0
836344.0,200.0
836544.0,200.0
836744.0,200.0
836944.0,200.0
837144.0,200.0
837344.0,200.0
837544.0,200.0
837572.0,28.0
837713.0,141.0
837722.0,9.0
837733.0,11.0
837744.0,11.0
837758.0,14.0
837958.0,200.0
838010.0,52.0
838020.0,10.0
838031.0,11.0
838094.0,63.0
838294.0,200.0
838494.0,200.0
838694.0,200.0
838894.0,200.0
839094.0,200.0
839294.0,200.0
839494.0,200.0
839694.0,200.0
839894.0,200.0
840094.0,200.0
840294.0,200.0
840494.0,200.0
840694.0,200.0
840894.0,200.0
841094.0,200.0
841294.0,200.0
841494.0,200.0
841694.0,200.0
841894.0,200.0
842094.0,200.0
842294.0,200.0
842494.0,200.0
842694.0,200.0
842894.0,200.0
843094.0,200.0
843294.0,200.0
843494.0,200.0
843694.0,200.0
843894.0,200.0
844094.0,200.0
844281.0,187.0
844417.0,136.0
844429.0,12.0
844446.0,17.0
844559.0,113.0
844759.0,200.0
844959.0,200.0
845159.0,200.0
845341.0,182.0
845516.0,175.0
845673.0,157.0
845817.0,144.0
845940.0,123.0
845951.0,11.0
845964.0,13.0
845976.0,12.0
846087.0,111.0
846287.0,200.0
846487.0,200.0
846687.0,200.0
846887.0,200.0
847087.0,200.0
847287.0,200.0
847487.0,200.0
847687.0,200.0
847887.0,200.0
848087.0,200.0
848287.0,200.0
848487.0,200.0
848687.0,200.0
848887.0,200.0
849087.0,200.0
849287.0,200.0
849487.0,200.0
849687.0,200.0
849887.0,200.0
850087.0,200.0
850287.0,200.0
850487.0,200.0
850687.0,200.0
850887.0,200.0
851087.0,200.0
851287.0,200.0
851487.0,200.0
851687.0,200.0
851887.0,200.0
852087.0,200.0
852287.0,200.0
852487.0,200.0
852685.0,198.0
852830.0,145.0
852842.0,12.0
852853.0,11.0
853037.0,184.0
853111.0,74.0
853193.0,82.0
853264.0,71.0
853344.0,80.0
853409.0,65.0
853474.0,65.0
853545.0,71.0
853618.0,73.0
853695.0,77.0
853783.0,88.0
853875.0,92.0
853963.0,88.0
854043.0,80.0
854117.0,74.0
854191.0,74.0
854265.0,74.0
854339.0,74.0
854410.0,71.0
854491.0,81.0
854578.0,87.0
854671.0,93.0
854751.0,80.0
854827.0,76.0
854909.0,82.0
854976.0,67.0
855044.0,68.0
855121.0,77.0
855196.0,75.0
855281.0,85.0
855353.0,72.0
855440.0,87.0
855512.0,72.0
855592.0,80.0
855680.0,88.0
855770.0,90.0
855857.0,87.0
855956.0,99.0
856047.0,91.0
856153.0,106.0
856245.0,92.0
856357.0,112.0
856448.0,91.0
856549.0,101.0
856693.0,144.0
856839.0,146.0
857026.0,187.0
857226.0,200.0
857426.0,200.0
857626.0,200.0
857826.0,200.0
858026.0,200.0
858184.0,158.0
858330.0,146.0
858530.0,200.0
858730.0,200.0
858930.0,200.0
859130.0,200.0
859330.0,200.0
859530.0,200.0
859730.0,200.0
859930.0,200.0
860130.0,200.0
860330.0,200.0
860530.0,200.0
860730.0,200.0
860930.0,200.0
861130.0,200.0
861330.0,200.0
861530.0,200.0
861730.0,200.0
861930.0,200.0
862130.0,200.0
862330.0,200.0
862530.0,200.0
862730.0,200.0
862930.0,200.0
863130.0,200.0
863330.0,200.0
863530.0,200.0
863730.0,200.0
863930.0,200.0
864130.0,200.0
864330.0,200.0
864530.0,200.0
864730.0,200.0
864930.0,200.0
865130.0,200.0
865330.0,200.0
865530.0,200.0
865730.0,200.0
865930.0,200.0
866130.0,200.0
866330.0,200.0
866530.0,200.0
866730.0,200.0
866930.0,200.0
867130.0,200.0
867330.0,200.0
867530.0,200.0
867730.0,200.0
867930.0,200.0
868130.0,200.0
868330.0,200.0
868530.0,200.0
868730.0,200.0
868930.0,200.0
869130.0,200.0
869330.0,200.0
869530.0,200.0
869730.0,200.0
869930.0,200.0
870130.0,200.0
870330.0,200.0
870358.0,28.0
870558.0,200.0
870569.0,11.0
870582.0,13.0
870597.0,15.0
870797.0,200.0
870997.0,200.0
871196.0,199.0
871206.0,10.0
871217.0,11.0
871417.0,200.0
871617.0,200.0
871817.0,200.0
872017.0,200.0
872217.0,200.0
872417.0,200.0
872617.0,200.0
872817.0,200.0
873017.0,200.0
873217.0,200.0
873417.0,200.0
873617.0,200.0
873817.0,200.0
874017.0,200.0
874217.0,200.0
874417.0,200.0
874617.0,200.0
874817.0,200.0
874971.0,154.0
875087.0,116.0
875214.0,127.0
875350.0,136.0
875488.0,138.0
875661.0,173.0
875810.0,149.0
875980.0,170.0
876168.0,188.0
876338.0,170.0
876538.0,200.0
876738.0,200.0
876938.0,200.0
877138.0,200.0
877338.0,200.0
877538.0,200.0
877738.0,200.0
877938.0,200.0
878138.0,200.0
878338.0,200.0
878538.0,200.0
878738.0,200.0
878938.0,200.0
879138.0,200.0
879338.0,200.0
879538.0,200.0
879738.0,200.0
879938.0,200.0
880138.0,200.0
880338.0,200.0
880538.0,200.0
880738.0,200.0
880938.0,200.0
881138.0,200.0
881338.0,200.0
881538.0,200.0
881738.0,200.0
881938.0,200.0
882138.0,200.0
882338.0,200.0
882538.0,200.0
882738.0,200.0
882938.0,200.0
883138.0,200.0
883338.0,200.0
883538.0,200.0
883738.0,200.0
883938.0,200.0
884138.0,200.0
884338.0,200.0
884538.0,200.0
884738.0,200.0
884938.0,200.0
885138.0,200.0
885338.0,200.0
885538.0,200.0
885738.0,200.0
885938.0,200.0
886138.0,200.0
886338.0,200.0
886538.0,200.0
886738.0,200.0
886938.0,200.0
887138.0,200.0
887338.0,200.0
887538.0,200.0
887738.0,200.0
887764.0,26.0
887828.0,64.0
887838.0,10.0
887848.0,10.0
887859.0,11.0
888059.0,200.0
888225.0,166.0
888425.0,200.0
888625.0,200.0
888825.0,200.0
889025.0,200.0
889225.0,200.0
889425.0,200.0
889436.0,11.0
889636.0,200.0
889793.0,157.0
889993.0,200.0
890193.0,200.0
890393.0,200.0
890593.0,200.0
890793.0,200.0
890993.0,200.0
891193.0,200.0
891393.0,200.0
891593.0,200.0
891793.0,200.0
891993.0,200.0
892193.0,200.0
892393.0,200.0
892593.0,200.0
892793.0,200.0
892993.0,200.0
893193.0,200.0
893393.0,200.0
893593.0,200.0
893793.0,200.0
893993.0,200.0
894193.0,200.0
894393.0,200.0
894593.0,200.0
894793.0,200.0
894993.0,200.0
895193.0,200.0
895393.0,200.0
895593.0,200.0
895793.0,200.0
895993.0,200.0
896193.0,200.0
896393.0,200.0
896593.0,200.0
896793.0,200.0
896993.0,200.0
897193.0,200.0
897393.0,200.0
897593.0,200.0
897793.0,200.0
897993.0,200.0
898193.0,200.0
898393.0,200.0
898593.0,200.0
898793.0,200.0
898993.0,200.0
899193.0,200.0
899393.0,200.0
899593.0,200.0
899793.0,200.0
899993.0,200.0
900193.0,200.0
900335.0,142.0
900490.0,155.0
900634.0,144.0
900755.0,121.0
900944.0,189.0
901144.0,200.0
901344.0,200.0
901544.0,200.0
901744.0,200.0
901944.0,200.0
902144.0,200.0
902344.0,200.0
902544.0,200.0
902744.0,200.0
902944.0,200.0
903144.0,200.0
903344.0,200.0
903544.0,200.0
903744.0,200.0
903944.0,200.0
904144.0,200.0
904344.0,200.0
904544.0,200.0
904744.0,200.0
904944.0,200.0
905144.0,200.0
905344.0,200.0
905544.0,200.0
905744.0,200.0
905944.0,200.0
906144.0,200.0
906344.0,200.0
906544.0,200.0
906744.0,200.0
906944.0,200.0
907144.0,200.0
907344.0,200.0
907544.0,200.0
907744.0,200.0
907944.0,200.0
908144.0,200.0
908344.0,200.0
908544.0,200.0
908744.0,200.0
908944.0,200.0
909144.0,200.0
909344.0,200.0
909544.0,200.0
909744.0,200.0
909944.0,200.0
910144.0,200.0
910312.0,168.0
910324.0,12.0
910458.0,134.0
910608.0,150.0
910772.0,164.0
910917.0,145.0
911117.0,200.0
911317.0,200.0
911517.0,200.0
911717.0,200.0
911877.0,160.0
912016.0,139.0
912192.0,176.0
912328.0,136.0
912464.0,136.0
912611.0,147.0
912762.0,151.0
912923.0,161.0
913123.0,200.0
913323.0,200.0
913487.0,164.0
913687.0,200.0
913887.0,200.0
914051.0,164.0
914228.0,177.0
914428.0,200.0
914628.0,200.0
914828.0,200.0
915028.0,200.0
915228.0,200.0
915428.0,200.0
915628.0,200.0
915828.0,200.0
916028.0,200.0
916228.0,200.0
916428.0,200.0
916628.0,200.0
916828.0,200.0
917028.0,200.0
917228.0,200.0
917428.0,200.0
917628.0,200.0
917828.0,200.0
918028.0,200.0
918228.0,200.0
918428.0,200.0
918628.0,200.0
918828.0,200.0
919028.0,200.0
919228.0,200.0
919428.0,200.0
919628.0,200.0
919828.0,200.0
920028.0,200.0
920228.0,200.0
920428.0,200.0
920628.0,200.0
920828.0,200.0
921028.0,200.0
921228.0,200.0
921428.0,200.0
921628.0,200.0
921828.0,200.0
922028.0,200.0
922228.0,200.0
922428.0,200.0
922628.0,200.0
922828.0,200.0
922972.0,144.0
922983.0,11.0
922998.0,15.0
923017.0,19.0
923157.0,140.0
923357.0,200.0
923557.0,200.0
923757.0,200.0
923957.0,200.0
924157.0,200.0
924357.0,200.0
924557.0,200.0
924757.0,200.0
924957.0,200.0
925157.0,200.0
925357.0,200.0
925557.0,200.0
925757.0,200.0
925957.0,200.0
926157.0,200.0
926357.0,200.0
926557.0,200.0
926757.0,200.0
926957.0,200.0
927157.0,200.0
927357.0,200.0
927557.0,200.0
927757.0,200.0
927957.0,200.0
928157.0,200.0
928357.0,200.0
928557.0,200.0
928757.0,200.0
928957.0,200.0
929157.0,200.0
929357.0,200.0
929557.0,200.0
929757.0,200.0
929957.0,200.0
930157.0,200.0
930357.0,200.0
930557.0,200.0
930757.0,200.0
930957.0,200.0
931157.0,200.0
931357.0,200.0
931557.0,200.0
931757.0,200.0
931957.0,200.0
932157.0,200.0
932357.0,200.0
932557.0,200.0
932757.0,200.0
932957.0,200.0
933157.0,200.0
933357.0,200.0
933557.0,200.0
933757.0,200.0
933957.0,200.0
934157.0,200.0
934357.0,200.0
934557.0,200.0
934757.0,200.0
934957.0,200.0
935157.0,200.0
935357.0,200.0
935557.0,200.0
935757.0,200.0
935957.0,200.0
936157.0,200.0
936357.0,200.0
936557.0,200.0
936757.0,200.0
936957.0,200.0
937157.0,200.0
937357.0,200.0
937557.0,200.0
937757.0,200.0
937957.0,200.0
938157.0,200.0
938301.0,144.0
938442.0,141.0
938454.0,12.0
938463.0,9.0
938473.0,10.0
938484.0,11.0
938503.0,19.0
938522.0,19.0
938635.0,113.0
938835.0,200.0
939035.0,200.0
939235.0,200.0
939435.0,200.0
939635.0,200.0
939835.0,200.0
940035.0,200.0
940235.0,200.0
940384.0,149.0
940511.0,127.0
940606.0,95.0
940713.0,107.0
940830.0,117.0
940964.0,134.0
941097.0,133.0
941246.0,149.0
941408.0,162.0
941585.0,177.0
941785.0,200.0
941985.0,200.0
942185.0,200.0
942385.0,200.0
942585.0,200.0
942785.0,200.0
942985.0,200.0
943185.0,200.0
943385.0,200.0
943585.0,200.0
943785.0,200.0
943985.0,200.0
944185.0,200.0
944385.0,200.0
944585.0,200.0
944785.0,200.0
944985.0,200.0
945185.0,200.0
945385.0,200.0
945585.0,200.0
945785.0,200.0
945985.0,200.0
946185.0,200.0
946385.0,200.0
946585.0,200.0
946785.0,200.0
946985.0,200.0
947185.0,200.0
947385.0,200.0
947585.0,200.0
947785.0,200.0
947985.0,200.0
948185.0,200.0
948385.0,200.0
948585.0,200.0
948785.0,200.0
948985.0,200.0
949185.0,200.0
949385.0,200.0
949585.0,200.0
949785.0,200.0
949985.0,200.0
950185.0,200.0
950385.0,200.0
950585.0,200.0
950785.0,200.0
950985.0,200.0
951185.0,200.0
951385.0,200.0
951585.0,200.0
951785.0,200.0
951985.0,200.0
952185.0,200.0
952385.0,200.0
952585.0,200.0
952785.0,200.0
952985.0,200.0
953103.0,118.0
953206.0,103.0
953217.0,11.0
953230.0,13.0
953248.0,18.0
953448.0,200.0
953648.0,200.0
953848.0,200.0
954043.0,195.0
954243.0,200.0
954443.0,200.0
954643.0,200.0
954843.0,200.0
955043.0,200.0
955243.0,200.0
955443.0,200.0
955643.0,200.0
955843.0,200.0
956043.0,200.0
956243.0,200.0
956443.0,200.0
956643.0,200.0
956843.0,200.0
957043.0,200.0
957243.0,200.0
957443.0,200.0
957643.0,200.0
957843.0,200.0
958043.0,200.0
958243.0,200.0
958443.0,200.0
958643.0,200.0
958843.0,200.0
959043.0,200.0
959243.0,200.0
959443.0,200.0
959643.0,200.0
959843.0,200.0
960043.0,200.0
960243.0,200.0
960443.0,200.0
960643.0,200.0
960843.0,200.0
961043.0,200.0
961243.0,200.0
961443.0,200.0
961643.0,200.0
961843.0,200.0
962043.0,200.0
962243.0,200.0
962443.0,200.0
962643.0,200.0
962843.0,200.0
963043.0,200.0
963243.0,200.0
963443.0,200.0
963643.0,200.0
963843.0,200.0
964043.0,200.0
964243.0,200.0
964443.0,200.0
964643.0,200.0
964843.0,200.0
964903.0,60.0
965103.0,200.0
965303.0,200.0
965503.0,200.0
965703.0,200.0
965903.0,200.0
966103.0,200.0
966303.0,200.0
966503.0,200.0
966703.0,200.0
966903.0,200.0
967103.0,200.0
967303.0,200.0
967503.0,200.0
967703.0,200.0
967903.0,200.0
968103.0,200.0
968303.0,200.0
968503.0,200.0
968703.0,200.0
968903.0,200.0
969103.0,200.0
969303.0,200.0
969503.0,200.0
969703.0,200.0
969903.0,200.0
970103.0,200.0
970303.0,200.0
970503.0,200.0
970703.0,200.0
970903.0,200.0
971103.0,200.0
971303.0,200.0
971423.0,120.0
971623.0,200.0
971823.0,200.0
972023.0,200.0
972223.0,200.0
972423.0,200.0
972623.0,200.0
972823.0,200.0
973023.0,200.0
973223.0,200.0
973423.0,200.0
973623.0,200.0
973823.0,200.0
974023.0,200.0
974223.0,200.0
974423.0,200.0
974623.0,200.0
974823.0,200.0
975023.0,200.0
975223.0,200.0
975423.0,200.0
975623.0,200.0
975823.0,200.0
976023.0,200.0
976223.0,200.0
976423.0,200.0
976623.0,200.0
976823.0,200.0
977023.0,200.0
977223.0,200.0
977423.0,200.0
977623.0,200.0
977823.0,200.0
978023.0,200.0
978223.0,200.0
978423.0,200.0
978623.0,200.0
978823.0,200.0
979023.0,200.0
979210.0,187.0
979405.0,195.0
979605.0,200.0
979785.0,180.0
979941.0,156.0
980141.0,200.0
980341.0,200.0
980541.0,200.0
980741.0,200.0
980941.0,200.0
981141.0,200.0
981341.0,200.0
981541.0,200.0
981741.0,200.0
981941.0,200.0
982141.0,200.0
982341.0,200.0
982541.0,200.0
982741.0,200.0
982941.0,200.0
983141.0,200.0
983341.0,200.0
983541.0,200.0
983741.0,200.0
983941.0,200.0
984141.0,200.0
984341.0,200.0
984541.0,200.0
984731.0,190.0
984931.0,200.0
985131.0,200.0
985331.0,200.0
985531.0,200.0
985731.0,200.0
985931.0,200.0
986131.0,200.0
986331.0,200.0
986531.0,200.0
986731.0,200.0
986931.0,200.0
987131.0,200.0
987331.0,200.0
987531.0,200.0
987731.0,200.0
987931.0,200.0
988131.0,200.0
988331.0,200.0
988531.0,200.0
988731.0,200.0
988931.0,200.0
989131.0,200.0
989331.0,200.0
989531.0,200.0
989731.0,200.0
989931.0,200.0
990131.0,200.0
990331.0,200.0
990531.0,200.0
990731.0,200.0
990931.0,200.0
991131.0,200.0
991331.0,200.0
991531.0,200.0
