Learning Rate,Episode,Mean Total Reward,Std Dev
0.0001,729,34.2,23.412817002659036
0.0001,730,26.4,12.289833196589774
0.0001,731,33.0,19.849433241279208
0.0001,732,31.8,15.065191668213187
0.0001,733,40.4,34.994856764959046
0.0001,734,31.2,27.794963572561127
0.0001,735,19.0,8.099382692526634
0.0001,736,16.0,3.847076812334269
0.0001,737,12.8,1.9390719429665315
0.0001,738,21.0,5.727128425310541
0.0001,739,22.4,11.516944039110376
0.0001,740,20.6,7.059745037889116
0.0001,741,28.8,14.647866738880444
0.0001,742,28.2,11.461239025515521
0.0001,743,51.2,35.95775298875056
0.0001,744,40.2,15.484185480676729
0.0001,745,34.8,16.79761887887685
0.0001,746,65.4,68.06643813216614
0.0001,747,32.8,11.973303637676612
0.0001,748,24.4,8.822698000045111
0.0001,749,21.2,9.042123644365853
0.0001,750,21.6,5.851495535331117
0.0001,751,14.8,3.7094473981982814
0.0001,752,30.2,19.48743184721886
0.0001,753,22.6,8.822698000045111
0.0001,754,32.8,24.733782565551916
0.0001,755,21.4,12.753038853543888
0.0001,756,17.2,8.541662601625049
0.0001,757,19.4,3.4409301068170506
0.0001,758,21.6,9.243376006633074
0.0001,759,21.4,9.991996797437437
0.0001,760,22.2,8.930845424706442
0.0001,761,26.4,16.05739704933524
0.0001,762,26.4,10.423051376636307
0.0001,763,26.2,15.011995203836166
0.0001,764,38.6,22.49088704342272
0.0001,765,35.8,28.44925306576607
0.0001,766,27.8,11.720068259186888
0.0001,767,24.0,8.899438184514796
0.0001,768,22.0,13.0843417870369
0.0001,769,20.8,7.652450587883597
0.0001,770,23.4,10.594338110519221
0.0001,771,22.8,8.975522268926749
0.0001,772,18.2,8.565045242145542
0.0001,773,36.0,25.487251715318386
0.0001,774,30.2,16.72602762164406
0.0001,775,22.2,10.457533169921097
0.0001,776,29.4,15.615377036754508
0.0001,777,20.8,4.1182520563948
0.0001,778,35.4,17.624982269494627
0.0001,779,18.0,6.324555320336759
0.0001,780,25.0,5.0990195135927845
0.0001,781,20.8,4.166533331199932
0.0001,782,31.8,17.92651667223725
0.0001,783,41.2,25.69357896440276
0.0001,784,57.4,25.104581255221127
0.0001,785,37.2,14.810806865258893
0.0001,786,26.2,4.534313619501853
0.0001,787,53.6,19.489484344127735
0.0001,788,55.8,38.122958961759515
0.0001,789,65.6,39.852728890252926
0.0001,790,32.8,21.027600909281116
0.0001,791,37.4,17.315888657530692
0.0001,792,29.4,15.226293048539425
0.0001,793,39.0,17.854971296532515
0.0001,794,31.0,8.508818954473059
0.0001,795,21.8,3.1874754901018454
0.0001,796,25.8,10.361467077590895
0.0001,797,41.6,13.425349157470729
0.0001,798,69.0,37.15373467095872
0.0001,799,39.2,8.084553172563094
0.0001,800,50.8,28.045677028732968
0.0001,801,32.0,8.831760866327848
0.0001,802,58.0,44.42071588797281
0.0001,803,39.2,17.46310396235446
0.0001,804,49.4,28.06848766855813
0.0001,805,31.6,13.61763562443936
0.0001,806,39.6,13.52922762023021
0.0001,807,28.8,13.377593206552515
0.0001,808,32.0,13.221195104830729
0.0001,809,48.8,49.0322342954102
0.0001,810,32.4,30.123744787127645
0.0001,811,25.4,5.782732917920384
0.0001,812,34.6,15.818975946628152
0.0001,813,77.2,44.65601863131105
0.0001,814,55.0,22.144976857066254
0.0001,815,36.2,8.749857141690944
0.0001,816,39.0,12.633289357883005
0.0001,817,40.8,27.78776709273345
0.0001,818,30.8,15.144636014114042
0.0001,819,50.2,35.436704135683954
0.0001,820,27.2,11.443775600735973
0.0001,821,41.8,23.90313786932586
0.0001,822,31.6,19.022092419079453
0.0001,823,39.0,19.8292712927127
0.0001,824,34.6,15.932357013323546
0.0001,825,39.2,23.743630724891254
0.0001,826,46.8,27.780568748677556
0.0001,827,19.8,6.8527366796047255
0.0001,828,29.6,15.589740215924062
0.0001,829,30.2,23.481056194302674
0.0001,830,47.6,36.6092884388648
0.0001,831,26.0,6.06630035524124
0.0001,832,33.8,21.84856974723975
0.0001,833,38.2,41.63364024439852
0.0001,834,33.2,25.623426780975258
0.0001,835,28.0,14.099645385611653
0.0001,836,57.8,54.61648102908132
0.0001,837,46.2,25.35665593093853
0.0001,838,40.4,26.911707489492375
0.0001,839,41.8,24.628438846179428
0.0001,840,27.4,8.01498596380555
0.0001,841,57.0,38.40833242930497
0.0001,842,30.0,11.454256850621082
0.0001,843,39.2,34.23098012035296
0.0001,844,23.8,13.658696863171098
0.0001,845,28.4,14.235167719419396
0.0001,846,35.8,28.67333255831976
0.0001,847,26.4,12.768711759609895
0.0001,848,34.2,30.648980407184837
0.0001,849,28.0,13.461054936371072
0.0001,850,44.8,26.064535292231856
0.0001,851,44.6,32.512151574449824
0.0001,852,53.8,35.863072930244
0.0001,853,22.0,13.579396157414365
0.0001,854,52.4,54.06144652152771
0.0001,855,43.0,24.124676163629637
0.0001,856,55.0,19.339079605813716
0.0001,857,45.2,23.181026724457222
0.0001,858,29.8,13.105723940324701
0.0001,859,31.8,10.759182125050213
0.0001,860,40.4,20.460694025374604
0.0001,861,45.6,24.5161171477051
0.0001,862,24.6,8.546344247688598
0.0001,863,35.0,12.505998560690786
0.0001,864,36.8,18.988417522268673
0.0001,865,42.6,13.184839779079608
0.0001,866,63.0,33.952908564657605
0.0001,867,55.8,41.29600464936045
0.0001,868,56.4,35.9477398455035
0.0001,869,39.6,11.892854997854805
0.0001,870,43.8,21.535087647836498
0.0001,871,46.0,23.22929185317538
0.0001,872,28.2,13.96280774056565
0.0001,873,32.8,19.681463360228072
0.0001,874,29.2,10.264501936285072
0.0001,875,32.4,15.894653189044423
0.0001,876,39.6,24.377038376308143
0.0001,877,28.6,11.859173664298876
0.0001,878,53.2,48.676072150493
0.0001,879,34.8,24.342555330120952
0.0001,880,28.4,23.988330496305906
0.0001,881,36.6,28.00428538634757
0.0001,882,35.4,16.007498243010993
0.0001,883,41.2,24.358981916328112
0.0001,884,62.8,69.34954938570256
0.0001,885,44.8,24.660900226877363
0.0001,886,27.4,11.128342194594845
0.0001,887,21.6,5.462600113499065
0.0001,888,25.0,9.695359714832659
0.0001,889,28.2,13.775340286178052
0.0001,890,30.4,17.327434893832383
0.0001,891,22.2,5.035871324805668
0.0001,892,41.4,32.73896760742464
0.0001,893,46.6,47.76860893934426
0.0001,894,35.4,12.690153663372245
0.0001,895,38.0,13.579396157414365
0.0001,896,55.4,10.287856919689348
0.0001,897,32.8,4.833218389437829
0.0001,898,35.0,14.491376746189438
0.0001,899,40.0,12.441864811996632
0.0001,900,55.0,33.6986646619714
0.0001,901,54.4,46.60729556625228
0.0001,902,48.6,17.165080832900262
0.0001,903,35.8,11.070682002478437
0.0001,904,44.8,25.51391777050322
0.0001,905,37.4,9.221713506718803
0.0001,906,49.6,26.92656680678025
0.0001,907,43.0,12.853015210447703
0.0001,908,59.0,38.49155751590211
0.0001,909,54.4,35.25109927363968
0.0001,910,46.8,35.756957364966055
0.0001,911,54.6,19.915822855207363
0.0001,912,33.8,15.025311976794358
0.0001,913,50.8,20.173249614278806
0.0001,914,40.0,21.090282122342508
0.0001,915,46.6,25.09661331733826
0.0001,916,41.2,14.3024473430249
0.0001,917,56.8,44.732091388621654
0.0001,918,43.6,19.4381069037085
0.0001,919,83.0,62.58434308994543
0.0001,920,52.4,41.28728617867733
0.0001,921,37.6,16.85941873256608
0.0001,922,42.2,15.380507143784303
0.0001,923,53.2,40.34055031850706
0.0001,924,28.2,1.7204650534085253
0.0001,925,66.2,39.51404813480897
0.0001,926,47.0,21.91802910847597
0.0001,927,54.2,29.075075236360096
0.0001,928,43.2,22.639787984873003
0.0001,929,37.6,20.761502835777566
0.0001,930,29.4,10.307278981380101
0.0001,931,31.0,12.601587201618692
0.0001,932,34.8,14.837789592793127
0.0001,933,28.4,7.172168430816443
0.0001,934,56.4,10.131140113531153
0.0001,935,54.4,12.955307792561317
0.0001,936,45.2,23.574562562219473
0.0001,937,74.2,53.20676648697984
0.0001,938,38.2,7.413501197140255
0.0001,939,41.2,32.49246066397557
0.0001,940,55.6,58.92571594813253
0.0001,941,21.6,3.8262252939417984
0.0001,942,43.0,19.256167843057455
0.0001,943,35.8,16.809521111560557
0.0001,944,32.0,11.832159566199232
0.0001,945,31.8,13.775340286178052
0.0001,946,33.2,4.791659420284375
0.0001,947,26.6,14.595889832415152
0.0001,948,56.0,38.39270764090493
0.0001,949,73.4,58.27726829562278
0.0001,950,50.0,17.146428199482248
0.0001,951,43.2,23.98666296090392
0.0001,952,49.6,31.765389970847206
0.0001,953,69.8,47.562169841166835
0.0001,954,75.2,67.21725968826756
0.0001,955,55.2,55.578413075581786
0.0001,956,24.4,6.437390775772433
0.0001,957,38.6,28.667751917442008
0.0001,958,43.4,34.534620310639
0.0001,959,63.0,52.046133381837315
0.0001,960,34.0,8.19756061276768
0.0001,961,25.6,9.830564581955606
0.0001,962,22.6,7.631513611335566
0.0001,963,71.4,52.69383265620371
0.0001,964,30.6,15.78100123566309
0.0001,965,37.0,17.944358444926362
0.0001,966,31.4,18.2931681236466
0.0001,967,22.6,4.673328578219168
0.0001,968,25.0,5.89915248150105
0.0001,969,28.0,18.066543665017942
0.0001,970,50.8,47.738454101489296
0.0001,971,36.8,26.07220742476555
0.0001,972,44.2,27.527440854536405
0.0001,973,31.6,12.273548794053006
0.0001,974,35.4,24.12135982899803
0.0001,975,53.2,26.873034811870433
0.0001,976,51.4,10.873821775254548
0.0001,977,64.4,32.824381182285826
0.0001,978,65.6,24.984795376388416
0.0001,979,55.6,37.178488403914436
0.0001,980,54.6,40.15270850141993
0.0001,981,62.6,51.68597488681045
0.0001,982,51.4,58.36642870692021
0.0001,983,23.2,6.881860213634101
0.0001,984,30.6,7.709734106958553
0.0001,985,34.4,20.489997559785117
0.0001,986,41.0,32.60061349115995
0.0001,987,50.8,29.53912659507725
0.0001,988,38.2,16.702095676890373
0.0001,989,42.6,34.074037037016915
0.0001,990,38.2,13.526270735128733
0.0001,991,66.6,67.5798786622172
0.0001,992,63.0,31.476975712415573
0.0001,993,46.6,17.89525076661403
0.0001,994,49.6,38.58808106138475
0.0001,995,41.0,22.74203157151973
0.0001,996,64.6,51.3560123062529
0.0001,997,47.4,11.412274094149685
0.0001,998,57.6,27.810789273229915
0.0001,999,66.2,47.30073995192887
0.0001,1000,27.0,5.291502622129181
0.0001,1001,43.8,36.25134480264146
0.0001,1002,22.2,4.166533331199932
0.0001,1003,34.2,20.093780132170256
0.0001,1004,43.4,34.27885645700567
0.0001,1005,64.0,68.85927678969625
0.0001,1006,42.6,27.059933481071234
0.0001,1007,53.0,43.94542069431126
0.0001,1008,80.0,34.48477925114209
0.0001,1009,40.2,19.752468200202223
0.0001,1010,59.2,65.12265350859101
0.0001,1011,46.8,13.196969349058897
0.0001,1012,50.8,25.926048676958086
0.0001,1013,44.6,8.260750571225353
0.0001,1014,43.2,35.0736368231183
0.0001,1015,38.6,9.414881836751857
0.0001,1016,35.0,11.489125293076057
0.0001,1017,56.6,31.296006134968724
0.0001,1018,47.6,29.110822729699688
0.0001,1019,60.0,36.3483149540663
0.0001,1020,26.6,7.227724399837061
0.0001,1021,25.2,9.431860898041277
0.0001,1022,22.8,6.523802572120037
0.0001,1023,54.0,33.298648621227855
0.0001,1024,60.2,37.78571158520109
0.0001,1025,37.6,16.230834852218784
0.0001,1026,69.2,52.49152312516755
0.0001,1027,37.2,9.867117106835208
0.0001,1028,34.2,9.368030742904295
0.0001,1029,33.0,13.971399357258385
0.0001,1030,40.8,13.302631318652713
0.0001,1031,52.0,48.104053883222775
0.0001,1032,71.4,66.0078783176675
0.0001,1033,46.4,23.482759633399137
0.0001,1034,58.6,32.34563339927045
0.0001,1035,61.0,38.277930978567795
0.0001,1036,50.2,22.49799991110321
0.0001,1037,78.4,65.75287065976663
0.0001,1038,95.8,43.073890003109774
0.0001,1039,75.0,40.094887454636904
0.0001,1040,86.2,52.32743066499634
0.0001,1041,71.8,43.90626379003342
0.0001,1042,82.6,40.49987654302171
0.0001,1043,58.0,33.50223873116541
0.0001,1044,38.4,10.480458005259122
0.0001,1045,34.2,7.833262411026455
0.0001,1046,43.8,27.881176445767135
0.0001,1047,37.4,20.95328136593407
0.0001,1048,61.0,56.02142447314242
0.0001,1049,45.0,30.11976095522672
0.0001,1050,26.8,9.15204895091804
0.0001,1051,41.8,31.726329759365488
0.0001,1052,60.8,69.88676555686348
0.0001,1053,55.4,57.37107285034854
0.0001,1054,24.0,4.6475800154489
0.0001,1055,46.0,38.21518022985107
0.0001,1056,57.4,44.20678680926719
0.0001,1057,67.4,67.07190171748525
0.0001,1058,50.2,27.05845524046042
0.0001,1059,62.8,65.58475432598645
0.0001,1060,43.6,28.639832401744254
0.0001,1061,37.6,14.430523206037957
0.0001,1062,59.0,21.45693361130616
0.0001,1063,55.4,21.06751053162191
0.0001,1064,61.6,53.39887639267328
0.0001,1065,43.4,17.783138080777533
0.0001,1066,38.4,19.4381069037085
0.0001,1067,41.4,24.565015774470815
0.0001,1068,45.0,30.705048444840468
0.0001,1069,59.0,48.62509640093272
0.0001,1070,53.4,38.34892436561944
0.0001,1071,66.6,55.57193536309492
0.0001,1072,54.6,32.53674845463203
0.0001,1073,35.2,23.13784778236731
0.0001,1074,51.2,43.33312820464269
0.0001,1075,35.2,21.282856951076845
0.0001,1076,30.0,6.985699678629192
0.0001,1077,42.8,15.48418548067673
0.0001,1078,73.0,63.968742366877905
0.0001,1079,37.4,14.540976583434828
0.0001,1080,79.0,46.39396512478751
0.0001,1081,114.2,53.26687526033416
0.0001,1082,95.2,53.01848734168111
0.0001,1083,72.2,30.77271518732138
0.0001,1084,63.2,44.7365622282267
0.0001,1085,33.6,11.551623262554921
0.0001,1086,47.4,35.657257325823586
0.0001,1087,42.8,15.587174214718972
0.0001,1088,53.6,22.63271967749347
0.0001,1089,79.0,8.12403840463596
0.0001,1090,63.6,21.152777595389214
0.0001,1091,73.0,32.4530430006186
0.0001,1092,67.8,47.9391280688333
0.0001,1093,70.6,43.94815126942202
0.0001,1094,95.0,66.9238373077934
0.0001,1095,61.8,38.99948717611554
0.0001,1096,57.8,55.6
0.0001,1097,73.0,53.751279054549016
0.0001,1098,81.0,61.96450596914333
0.0001,1099,28.2,9.410632284814872
0.0001,1100,39.0,24.63331078032346
0.0001,1101,31.8,14.743133995185692
0.0001,1102,73.0,46.25148646259923
0.0001,1103,50.6,24.751565607047972
0.0001,1104,64.8,31.288336485022658
0.0001,1105,67.6,40.187560264340505
0.0001,1106,41.6,11.99333148045196
0.0001,1107,71.8,55.6970376231986
0.0001,1108,49.4,38.35935348777401
0.0001,1109,36.4,20.538743875904387
0.0001,1110,35.2,22.166641603995856
0.0001,1111,28.4,13.573503600765722
0.0001,1112,35.4,22.276444958745103
0.0001,1113,30.4,11.146299834474219
0.0001,1114,41.0,25.234896472940004
0.0001,1115,40.8,25.895173295423223
0.0001,1116,31.8,11.513470371699404
0.0001,1117,29.4,11.672189169131897
0.0001,1118,36.6,14.430523206037957
0.0001,1119,52.2,38.25911656063166
0.0001,1120,40.0,14.127986409959489
0.0001,1121,46.6,22.773669006113177
0.0001,1122,35.4,7.2277243998370615
0.0001,1123,65.6,51.91762706441811
0.0001,1124,68.2,34.47549854606891
0.0001,1125,77.2,41.508553335427145
0.0001,1126,77.2,67.5733675348506
0.0001,1127,87.0,61.83849933496123
0.0001,1128,81.8,37.52545802518605
0.0001,1129,57.6,26.46204829562519
0.0001,1130,98.0,53.52756299328412
0.0001,1131,55.4,29.695790947540022
0.0001,1132,92.4,57.73941461428233
0.0001,1133,63.4,26.507357469200887
0.0001,1134,54.0,28.178005607210743
0.0001,1135,55.2,32.62759568218289
0.0001,1136,70.4,51.79420817041226
0.0001,1137,78.2,42.658645079280234
0.0001,1138,100.0,51.04115986142948
0.0001,1139,53.4,23.2
0.0001,1140,58.0,36.30426972134269
0.0001,1141,43.8,10.303397497913005
0.0001,1142,56.8,24.33433787880821
0.0001,1143,82.0,61.99354805138999
0.0001,1144,38.8,11.070682002478437
0.0001,1145,75.0,57.79965397820302
0.0001,1146,68.6,27.989998213647674
0.0001,1147,65.0,50.556898639058154
0.0001,1148,82.4,61.45762767956472
0.0001,1149,64.4,60.42052631349714
0.0001,1150,76.4,42.84203543250484
0.0001,1151,52.6,30.94899029047636
0.0001,1152,49.4,32.48753607154596
0.0001,1153,55.6,22.096153511414606
0.0001,1154,45.2,13.804347141389918
0.0001,1155,64.0,32.4037034920393
0.0001,1156,80.8,62.3005617952198
0.0001,1157,71.8,47.9891654438791
0.0001,1158,72.8,31.952464693666432
0.0001,1159,89.0,31.476975712415573
0.0001,1160,73.6,63.676055154194344
0.0001,1161,70.6,64.77839145888079
0.0001,1162,62.2,58.588053389748325
0.0001,1163,60.0,42.581686204282704
0.0001,1164,57.2,36.15190174804086
0.0001,1165,82.2,65.87685481259712
0.0001,1166,44.6,15.13406752991409
0.0001,1167,70.4,65.17852407043289
0.0001,1168,85.0,56.288542350997155
0.0001,1169,60.6,20.703622871372055
0.0001,1170,64.8,37.89142383178547
0.0001,1171,65.4,68.34500713292815
0.0001,1172,68.2,66.24016908190981
0.0001,1173,72.2,49.74896983858058
0.0001,1174,28.2,8.795453370918409
0.0001,1175,28.8,7.110555533852471
0.0001,1176,31.2,8.35224520712844
0.0001,1177,42.4,41.998095194901396
0.0001,1178,28.6,4.63033476111609
0.0001,1179,25.8,5.670978751503131
0.0001,1180,21.2,6.273754856543249
0.0001,1181,53.8,42.658645079280234
0.0001,1182,36.4,19.106019993708788
0.0001,1183,41.2,27.028873450441843
0.0001,1184,33.0,10.13903348450926
0.0001,1185,42.2,25.309286833097453
0.0001,1186,64.4,51.328744383629726
0.0001,1187,59.4,29.662097026339865
0.0001,1188,79.6,47.318495326880374
0.0001,1189,74.8,48.35038779575609
0.0001,1190,119.4,59.70460618746262
0.0001,1191,107.0,75.95261680811268
0.0001,1192,69.0,41.06580085667392
0.0001,1193,75.6,49.58064138350774
0.0001,1194,68.2,26.65633133047382
0.0001,1195,61.6,48.48339922076422
0.0001,1196,77.0,72.34085982347736
0.0001,1197,83.2,64.70672298919179
0.0001,1198,108.6,78.66028222680109
0.0001,1199,74.6,64.40372660025194
0.0001,1200,77.6,62.33008904213117
0.0001,1201,80.0,48.44378185071847
0.0001,1202,52.0,19.21457779916072
0.0001,1203,47.8,21.273457640919588
0.0001,1204,69.0,46.42843956025229
0.0001,1205,49.8,23.919866220361683
0.0001,1206,67.2,33.65352878971238
0.0001,1207,45.6,22.437468662930765
0.0001,1208,46.2,25.364542179980305
0.0001,1209,79.2,50.39206286708255
0.0001,1210,56.4,35.01770980518286
0.0001,1211,46.8,26.99925924909793
0.0001,1212,51.0,15.414279094398154
0.0001,1213,42.6,22.44638055455712
0.0001,1214,73.8,63.69740968045718
0.0001,1215,98.0,69.08545433012654
0.0001,1216,68.0,62.619485785177126
0.0001,1217,71.4,44.6165888431646
0.0001,1218,41.2,26.248047546436666
0.0001,1219,57.4,36.32960225491052
0.0001,1220,67.8,66.75147938435522
0.0001,1221,92.0,65.7723346096214
0.0001,1222,45.2,36.085454133209964
0.0001,1223,65.4,68.22492213260489
0.0001,1224,72.8,65.5054196231121
0.0001,1225,58.6,49.40283392681032
0.0001,1226,69.2,45.61754048608934
0.0001,1227,67.8,48.433046569465354
0.0001,1228,56.4,45.90250537824706
0.0001,1229,96.2,81.83739976318896
0.0001,1230,79.0,66.33551085203158
0.0001,1231,85.8,63.018727375281074
0.0001,1232,99.4,82.49509076302662
0.0001,1233,103.2,72.88731028100845
0.0001,1234,81.8,62.7292595205778
0.0001,1235,51.6,25.016794358990122
0.0001,1236,66.8,29.444184485225602
0.0001,1237,69.6,38.78453299963788
0.0001,1238,73.8,50.830699385312414
0.0001,1239,72.6,50.953311963011785
0.0001,1240,62.2,44.44502221846671
0.0001,1241,87.8,50.467415230027385
0.0001,1242,90.4,55.95927090304161
0.0001,1243,113.6,48.01083211109759
0.0001,1244,98.6,55.78745378667143
0.0001,1245,111.6,45.25306619445803
0.0001,1246,71.2,66.76346306176755
0.0001,1247,90.4,58.44176588707771
0.0001,1248,83.4,59.79832773581549
0.0001,1249,83.0,58.637871721269015
0.0001,1250,109.0,61.13264267148934
0.0001,1251,53.4,26.30285155643775
0.0001,1252,46.0,27.371518043396865
0.0001,1253,88.0,59.35318020123269
0.0001,1254,72.2,64.79938271310924
0.0001,1255,73.4,56.97578432983613
0.0001,1256,45.8,22.990432792794486
0.0001,1257,40.0,18.05547008526779
0.0001,1258,71.4,66.16222487190105
0.0001,1259,95.6,60.980652669514775
0.0001,1260,80.6,62.93361581857505
0.0001,1261,55.6,44.97377013326768
0.0001,1262,56.0,54.90719442841712
0.0001,1263,63.6,38.8
0.0001,1264,78.8,64.26632088427033
0.0001,1265,65.0,57.39686402583333
0.0001,1266,60.8,57.251724864845784
0.0001,1267,52.0,37.93151723830725
0.0001,1268,36.6,16.218507946170636
0.0001,1269,76.8,42.49894116328076
0.0001,1270,55.8,31.675858315126995
0.0001,1271,66.4,45.29724053405461
0.0001,1272,74.8,42.30082741507546
0.0001,1273,132.8,58.08063360535937
0.0001,1274,44.4,11.359577456930342
0.0001,1275,39.4,14.513442045221389
0.0001,1276,55.0,35.84410690755176
0.0001,1277,69.8,32.22049037491515
0.0001,1278,57.2,38.61295119516248
0.0001,1279,50.6,22.464193731358353
0.0001,1280,72.0,34.275355578024275
0.0001,1281,140.6,45.52186287928033
0.0001,1282,98.0,62.75348595894893
0.0001,1283,77.6,61.90508864382637
0.0001,1284,127.0,68.02646543809256
0.0001,1285,75.0,66.5792760549407
0.0001,1286,113.8,72.8982853021935
0.0001,1287,109.2,72.05941992550315
0.0001,1288,103.6,52.659661981444586
0.0001,1289,67.6,66.64713047086124
0.0001,1290,85.2,62.47367445572575
0.0001,1291,75.6,63.285385358706634
0.0001,1292,108.4,70.63596817486118
0.0001,1293,94.6,59.87186317461651
0.0001,1294,133.8,41.479633556722746
0.0001,1295,60.4,40.88324840322745
0.0001,1296,73.4,66.0533118019074
0.0001,1297,78.0,63.74950980203691
0.0001,1298,70.8,67.40445089161396
0.0001,1299,69.0,67.19821426198764
0.0001,1300,75.2,65.47182600172383
0.0001,1301,88.4,58.687647763392256
0.0001,1302,44.6,17.3735431043872
0.0001,1303,65.2,58.156341012825074
0.0001,1304,91.4,61.733621309623494
0.0001,1305,64.6,68.7389263809088
0.0001,1306,81.2,62.77387991832271
0.0001,1307,79.6,62.69481637264759
0.0001,1308,99.6,58.844201073682704
0.0001,1309,92.2,56.9575280362482
0.0001,1310,97.0,60.14316253739904
0.0001,1311,77.4,63.691757708513585
0.0001,1312,57.4,37.622333792575915
0.0001,1313,57.4,40.755858474580066
0.0001,1314,72.2,68.01293994527806
0.0001,1315,75.2,64.8764980559216
0.0001,1316,75.8,63.373180447252295
0.0001,1317,108.8,75.60000000000001
0.0001,1318,61.8,60.999672130266404
0.0001,1319,93.8,59.216213995830564
0.0001,1320,115.6,70.23560350705331
0.0001,1321,113.0,73.85661784836887
0.0001,1322,104.2,57.516606297659806
0.0001,1323,91.0,68.10873659083687
0.0001,1324,72.4,68.9422947108667
0.0001,1325,78.0,58.01723881744115
0.0001,1326,90.8,63.530779941694405
0.0001,1327,103.4,72.81922822991191
0.0001,1328,114.4,49.07789726546972
0.0001,1329,130.2,42.09703077415318
0.0001,1330,104.0,69.59597689522003
0.0001,1331,85.2,60.84537780308378
0.0001,1332,93.0,60.355612829296994
0.0001,1333,113.4,64.8
0.0001,1334,103.8,80.12590093097238
0.0001,1335,98.8,58.25255359209586
0.0001,1336,115.0,70.8519583356734
0.0001,1337,129.8,64.60464379593776
0.0001,1338,97.2,69.01420143709555
0.0001,1339,107.2,59.036937589952956
0.0001,1340,92.4,62.03418412456152
0.0001,1341,106.6,61.32731854565304
0.0001,1342,89.0,77.21916860469297
0.0001,1343,69.0,39.6837498228179
0.0001,1344,117.0,71.29656373206215
0.0001,1345,89.6,73.52985788099961
0.0001,1346,99.4,60.58580691878256
0.0001,1347,71.8,43.402304086303985
0.0001,1348,76.8,63.41419399472014
0.0001,1349,116.4,61.56817359642886
0.0001,1350,103.6,61.84690776425285
0.0001,1351,99.4,58.956254969256655
0.0001,1352,75.6,53.76467241600194
0.0001,1353,78.2,69.3408970233296
0.0001,1354,83.0,71.93052203341777
0.0001,1355,62.8,69.56263364767035
0.0001,1356,69.4,67.25949747061748
0.0001,1357,72.6,66.31621219581227
0.0001,1358,93.4,67.85160278136398
0.0001,1359,113.6,69.46826613641656
0.0001,1360,110.2,66.24922641057782
0.0001,1361,85.4,63.1683465036089
0.0001,1362,130.0,82.08288493955364
0.0001,1363,80.8,65.52984053086045
0.0001,1364,98.4,57.78096572401677
0.0001,1365,102.6,60.2846580814721
0.0001,1366,101.0,74.48489779814429
0.0001,1367,90.0,62.01612693485461
0.0001,1368,108.4,75.35675152234204
0.0001,1369,112.8,73.52387367379387
0.0001,1370,118.0,56.62508278139644
0.0001,1371,125.0,49.50555524383097
0.0001,1372,103.6,36.43405000819975
0.0001,1373,108.4,77.44055784923039
0.0001,1374,89.0,61.880530055906924
0.0001,1375,110.2,66.12533553790105
0.0001,1376,109.6,61.78867210096038
0.0001,1377,85.6,70.12160865239758
0.0001,1378,104.2,61.08158478625125
0.0001,1379,66.6,68.15746474158205
0.0001,1380,128.6,65.76807736280573
0.0001,1381,137.2,59.50932700005941
0.0001,1382,120.8,69.1358083774248
0.0001,1383,117.6,74.53482407572986
0.0001,1384,105.6,55.62589325125486
0.0001,1385,84.8,70.90105782003538
0.0001,1386,55.8,40.08690559272441
0.0001,1387,106.6,55.5755341854669
0.0001,1388,72.4,41.1271200061468
0.0001,1389,107.8,64.96583717616514
0.0001,1390,74.2,40.20646714149354
0.0001,1391,101.0,59.538223016815
0.0001,1392,75.0,64.07183468576501
0.0001,1393,64.0,68.044103344816
0.0001,1394,71.6,63.066948554690676
0.0001,1395,74.8,53.39063588308347
0.0001,1396,89.6,59.951980784624624
0.0001,1397,89.8,34.055249228276104
0.0001,1398,123.4,47.08545422951763
0.0001,1399,113.8,45.327254494398844
0.0001,1400,129.0,63.305607966435325
0.0001,1401,116.4,73.92049783382144
0.0001,1402,67.4,60.181724800806435
0.0001,1403,74.4,63.701177383153606
0.0001,1404,95.6,68.23664704541102
0.0001,1405,102.8,73.12838026375259
0.0001,1406,129.4,64.33537129759958
0.0001,1407,111.2,65.40764481312563
0.0001,1408,103.6,57.46163937793631
0.0001,1409,94.8,68.89818575260165
0.0001,1410,115.8,82.23478582692363
0.0001,1411,84.2,72.78846062392033
0.0001,1412,90.4,68.84068564446463
0.0001,1413,80.2,64.01687277585496
0.0001,1414,80.2,58.8129237498018
0.0001,1415,43.8,15.497096502248413
0.0001,1416,64.2,41.09695852493223
0.0001,1417,58.6,32.11603960640228
0.0001,1418,109.4,39.31208465599351
0.0001,1419,70.4,69.26644209139084
0.0001,1420,81.2,72.35025915641215
0.0001,1421,64.6,68.73310701546963
0.0001,1422,81.6,64.99107631052128
0.0001,1423,80.8,63.28791353805243
0.0001,1424,100.8,80.05348212289081
0.0001,1425,69.4,57.186012275730505
0.0001,1426,39.4,19.825236442474022
0.0001,1427,63.0,40.41286923741001
0.0001,1428,74.6,66.41566080375922
0.0001,1429,58.0,39.83967871356394
0.0001,1430,62.8,30.95415965585239
0.0001,1431,46.4,38.546595180378766
0.0001,1432,91.6,61.28164488654004
0.0001,1433,95.4,43.40322568657772
0.0001,1434,101.2,60.581845465452766
0.0001,1435,77.8,63.69740968045718
0.0001,1436,93.2,64.5148045025326
0.0001,1437,85.4,60.37416666091549
0.0001,1438,109.6,74.840096205176
0.0001,1439,115.6,71.0847381650942
0.0001,1440,135.8,62.075437976707015
